TIME,BVP,ACCX,ACCY,ACCZ,GSR,ST,LAB
222.109375,-23.839264,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.125000,-17.503143,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.140625,-10.902397,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.156250,-4.712677,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.171875,0.674545,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.187500,5.146324,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.203125,8.795525,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.218750,11.778076,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.234375,14.179459,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.250000,16.015022,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.265625,17.254326,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.281250,17.932648,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.296875,18.195480,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.312500,18.333221,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.328125,18.630219,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.343750,19.282440,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.359375,20.280342,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.375000,21.434654,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.390625,22.451980,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.406250,23.098038,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.421875,23.279945,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.437500,23.067291,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.453125,22.618149,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.468750,22.076576,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.484375,21.490791,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.500000,20.810364,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.515625,19.913803,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.531250,18.690948,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.546875,17.080200,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.562500,15.110123,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.578125,12.890541,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.593750,10.624687,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.609375,8.484932,61.000000,-8.000000,18.000000,0.325419,33.750000,0.000000
222.625000,6.574326,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.640625,4.874603,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.656250,3.234623,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.671875,1.511292,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.687500,-0.369045,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.703125,-2.356754,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.718750,-4.313427,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.734375,-6.094429,61.000000,-7.000000,18.000000,0.325419,33.750000,0.000000
222.750000,-7.661903,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.765625,-9.094914,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.781250,-10.575397,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.796875,-12.318474,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.812500,-14.441437,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.828125,-16.967990,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.843750,-19.799450,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.859375,-22.795464,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.875000,-25.778744,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.890625,-28.595573,61.000000,-8.000000,18.000000,0.324138,33.750000,0.000000
222.906250,-31.037102,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.921875,-32.832410,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.937500,-33.680172,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.953125,-33.245310,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.968750,-31.322952,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
222.984375,-27.933376,61.000000,-7.000000,18.000000,0.324138,33.750000,0.000000
223.000000,-23.353607,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.015625,-18.097710,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.031250,-12.754044,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.046875,-7.814587,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.062500,-3.561905,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.078125,-0.042580,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.093750,2.841654,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.109375,5.221720,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.125000,7.147804,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.140625,8.595984,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.156250,9.486149,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.171875,9.827839,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.187500,9.764404,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.203125,9.587858,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.218750,9.641459,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.234375,10.194012,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.250000,11.314247,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.265625,12.877136,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.281250,14.571323,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.296875,16.059883,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.312500,17.084946,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.328125,17.518950,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.343750,17.374844,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.359375,16.751305,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.375000,15.781912,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.390625,14.583886,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.406250,13.272373,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.421875,11.949918,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.437500,10.694783,60.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.453125,9.556493,60.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.468750,8.506887,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.484375,7.433458,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.500000,6.245775,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.515625,4.856020,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.531250,3.250991,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.546875,1.473679,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.562500,-0.447929,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.578125,-2.490819,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.593750,-4.632328,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.609375,-6.873381,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.625000,-9.150764,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.640625,-11.406220,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.656250,-13.598068,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.671875,-15.727682,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.687500,-17.865307,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.703125,-20.107544,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.718750,-22.540815,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.734375,-25.167978,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.750000,-27.852285,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.765625,-30.239510,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.781250,-31.851100,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.796875,-32.185528,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.812500,-30.907360,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.828125,-27.995039,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.843750,-23.811462,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.859375,-18.940320,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
223.875000,-13.974310,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.890625,-9.295407,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
223.906250,-4.975258,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.921875,-0.894093,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.937500,3.027309,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.953125,6.674147,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.968750,9.739302,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
223.984375,11.853895,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.000000,12.842310,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.015625,12.814892,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.031250,12.158455,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.046875,11.389769,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.062500,10.938566,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.078125,11.019529,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.093750,11.641727,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.109375,12.593365,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.125000,13.615776,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.140625,14.471344,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.156250,15.029791,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.171875,15.274384,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.187500,15.250843,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.203125,15.062326,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.218750,14.750414,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.234375,14.322525,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.250000,13.743027,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.265625,12.965466,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.281250,11.985426,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.296875,10.826490,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.312500,9.537357,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.328125,8.154324,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.343750,6.665714,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.359375,5.061409,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.375000,3.330316,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.390625,1.496450,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.406250,-0.410725,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.421875,-2.338162,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.437500,-4.248096,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.453125,-6.119743,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.468750,-7.948410,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.484375,-9.745865,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.500000,-11.542984,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.515625,-13.356617,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.531250,-15.258652,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.546875,-17.325760,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.562500,-19.681992,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.578125,-22.444939,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.593750,-25.645775,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.609375,-29.129162,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.625000,-32.534023,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.640625,-35.300480,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.656250,-36.847427,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.671875,-36.760670,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.687500,-34.965950,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.703125,-31.707580,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.718750,-27.439083,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.734375,-22.654167,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.750000,-17.695805,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.765625,-12.752914,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.781250,-7.911198,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.796875,-3.259903,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.812500,1.040119,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.828125,4.786827,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.843750,7.801609,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.859375,9.999615,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
224.875000,11.393604,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.890625,12.158501,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
224.906250,12.516960,61.000000,-8.000000,17.000000,0.324138,33.730000,0.000000
224.921875,12.745716,61.000000,-8.000000,17.000000,0.324138,33.730000,0.000000
224.937500,13.094860,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.953125,13.733047,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.968750,14.672611,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
224.984375,15.810898,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.000000,16.968952,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.015625,17.982521,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.031250,18.784390,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.046875,19.348335,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.062500,19.703136,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.078125,19.821663,61.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.093750,19.624973,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.109375,19.002872,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.125000,17.892086,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.140625,16.286339,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.156250,14.280949,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.171875,12.068825,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.187500,9.899788,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.203125,8.042110,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.218750,6.669342,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.234375,5.798786,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.250000,5.226254,61.000000,-8.000000,17.000000,0.325419,33.730000,0.000000
225.265625,4.604172,61.000000,-8.000000,17.000000,0.325419,33.730000,0.000000
225.281250,3.571381,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.296875,1.929520,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.312500,-0.283337,61.000000,-7.000000,18.000000,0.325419,33.730000,0.000000
225.328125,-2.775200,61.000000,-7.000000,18.000000,0.325419,33.730000,0.000000
225.343750,-5.182377,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.359375,-7.262440,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.375000,-9.003803,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.390625,-10.603771,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.406250,-12.330837,61.000000,-8.000000,17.000000,0.325419,33.730000,0.000000
225.421875,-14.402153,61.000000,-8.000000,17.000000,0.325419,33.730000,0.000000
225.437500,-16.899147,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.453125,-19.743813,61.000000,-8.000000,18.000000,0.325419,33.730000,0.000000
225.468750,-22.786770,61.000000,-7.000000,18.000000,0.325419,33.730000,0.000000
225.484375,-25.848217,61.000000,-7.000000,18.000000,0.325419,33.730000,0.000000
225.500000,-28.664730,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.515625,-30.896877,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.531250,-32.152737,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.546875,-32.063347,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.562500,-30.414010,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.578125,-27.245861,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.593750,-22.883095,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.609375,-17.804977,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.625000,-12.541348,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.640625,-7.506271,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.656250,-2.927658,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.671875,1.103203,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.687500,4.599506,62.000000,-7.000000,16.000000,0.324138,33.730000,0.000000
225.703125,7.583302,62.000000,-7.000000,16.000000,0.324138,33.730000,0.000000
225.718750,10.023777,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.734375,11.835026,61.000000,-7.000000,17.000000,0.324138,33.730000,0.000000
225.750000,12.952137,60.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.765625,13.398987,60.000000,-7.000000,18.000000,0.324138,33.730000,0.000000
225.781250,13.362110,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.796875,13.157932,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.812500,13.123676,61.000000,-9.000000,18.000000,0.324138,33.730000,0.000000
225.828125,13.519184,61.000000,-9.000000,18.000000,0.324138,33.730000,0.000000
225.843750,14.388584,61.000000,-9.000000,18.000000,0.324138,33.730000,0.000000
225.859375,15.576386,61.000000,-9.000000,18.000000,0.324138,33.730000,0.000000
225.875000,16.795914,60.000000,-9.000000,19.000000,0.324138,33.730000,0.000000
225.890625,17.778107,60.000000,-9.000000,19.000000,0.324138,33.730000,0.000000
225.906250,18.363949,60.000000,-9.000000,19.000000,0.324138,33.730000,0.000000
225.921875,18.575764,60.000000,-9.000000,19.000000,0.324138,33.730000,0.000000
225.937500,18.538998,60.000000,-8.000000,19.000000,0.324138,33.730000,0.000000
225.953125,18.406418,60.000000,-8.000000,19.000000,0.324138,33.730000,0.000000
225.968750,18.241142,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
225.984375,17.966743,61.000000,-8.000000,18.000000,0.324138,33.730000,0.000000
226.000000,17.389500,60.000000,-7.000000,17.000000,0.324138,33.670000,0.000000
226.015625,16.307247,60.000000,-7.000000,17.000000,0.324138,33.670000,0.000000
226.031250,14.632309,61.000000,-7.000000,17.000000,0.324138,33.670000,0.000000
226.046875,12.441177,61.000000,-7.000000,17.000000,0.324138,33.670000,0.000000
226.062500,9.997929,62.000000,-7.000000,16.000000,0.324138,33.670000,0.000000
226.078125,7.618053,62.000000,-7.000000,16.000000,0.324138,33.670000,0.000000
226.093750,5.540237,61.000000,-7.000000,16.000000,0.324138,33.670000,1.000000
226.109375,3.813721,61.000000,-7.000000,16.000000,0.324138,33.670000,1.000000
226.125000,2.304138,60.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.140625,0.777920,60.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.156250,-0.921169,60.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.171875,-2.805794,60.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.187500,-4.750557,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.203125,-6.556313,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.218750,-8.101238,61.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.234375,-9.407928,61.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.250000,-10.634388,60.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.265625,-12.049397,60.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.281250,-13.881874,61.000000,-8.000000,19.000000,0.324138,33.670000,1.000000
226.296875,-16.279346,61.000000,-8.000000,19.000000,0.324138,33.670000,1.000000
226.312500,-19.223026,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.328125,-22.536335,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.343750,-25.917770,61.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
226.359375,-29.010372,61.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
226.375000,-31.474243,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.390625,-33.011505,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.406250,-33.385998,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.421875,-32.429150,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.437500,-30.070518,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.453125,-26.387768,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.468750,-21.684639,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.484375,-16.392960,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.500000,-10.973999,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.515625,-5.759438,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.531250,-0.864319,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.546875,3.699726,61.000000,-8.000000,17.000000,0.324138,33.670000,1.000000
226.562500,7.890179,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.578125,11.529530,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.593750,14.280743,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.609375,15.836704,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.625000,16.129757,61.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.640625,15.427135,61.000000,-9.000000,19.000000,0.324138,33.670000,1.000000
226.656250,14.281918,61.000000,-9.000000,18.000000,0.324138,33.670000,1.000000
226.671875,13.293674,61.000000,-9.000000,18.000000,0.324138,33.670000,1.000000
226.687500,12.853529,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.703125,13.040741,61.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.718750,13.646566,60.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.734375,14.348251,60.000000,-8.000000,18.000000,0.324138,33.670000,1.000000
226.750000,14.907852,60.000000,-7.000000,19.000000,0.324138,33.670000,1.000000
226.765625,15.237997,60.000000,-7.000000,19.000000,0.324138,33.670000,1.000000
226.781250,15.341019,61.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
226.796875,15.227654,61.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
226.812500,14.853153,62.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.828125,14.095652,62.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.843750,12.854303,62.000000,-7.000000,16.000000,0.324138,33.670000,1.000000
226.859375,11.122440,62.000000,-7.000000,16.000000,0.324138,33.670000,1.000000
226.875000,9.044327,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.890625,6.902855,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.906250,5.004988,60.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.921875,3.541426,60.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.937500,2.470522,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.953125,1.554256,61.000000,-7.000000,17.000000,0.324138,33.670000,1.000000
226.968750,0.485504,60.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
226.984375,-0.971174,60.000000,-7.000000,18.000000,0.324138,33.670000,1.000000
227.000000,-2.812099,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.015625,-4.842529,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.031250,-6.781090,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.046875,-8.434734,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.062500,-9.759195,61.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.078125,-10.862316,61.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.093750,-11.894350,60.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.109375,-12.967369,60.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.125000,-14.133083,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.140625,-15.447367,60.000000,-7.000000,19.000000,0.325419,33.690000,1.000000
227.156250,-17.031847,60.000000,-8.000000,19.000000,0.325419,33.690000,1.000000
227.171875,-19.040380,60.000000,-8.000000,19.000000,0.325419,33.690000,1.000000
227.187500,-21.536514,61.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.203125,-24.345228,61.000000,-7.000000,18.000000,0.325419,33.690000,1.000000
227.218750,-26.977112,61.000000,-7.000000,17.000000,0.325419,33.690000,1.000000
227.234375,-28.754377,61.000000,-7.000000,17.000000,0.325419,33.690000,1.000000
227.250000,-29.065407,61.000000,-7.000000,18.000000,0.324138,33.690000,1.000000
227.265625,-27.591560,61.000000,-7.000000,18.000000,0.324138,33.690000,1.000000
227.281250,-24.433262,61.000000,-7.000000,18.000000,0.324138,33.690000,1.000000
227.296875,-20.046871,61.000000,-7.000000,18.000000,0.324138,33.690000,1.000000
227.312500,-15.032556,61.000000,-7.000000,17.000000,0.324138,33.690000,1.000000
227.328125,-9.889681,61.000000,-7.000000,17.000000,0.324138,33.690000,1.000000
227.343750,-4.893002,61.000000,-6.000000,17.000000,0.324138,33.690000,1.000000
