148812198 ;2;-10607.0;-138.0;-10494.0;2767.0;2124.0;484.0;110.0;-70.0;88.0;114;36;
148812232 ;3;-5249.0;-817.0;-7386.0;1028.0;-5008.0;1242.0;-44.0;68.0;-38.0;157;67;
148812234 ;4;-2065.0;-44.0;-4985.0;1900.0;-10192.0;858.0;-44.0;68.0;-38.0;34;230;
148812235 ;5;-2027.0;-841.0;-7237.0;2853.0;-11762.0;-455.0;-56.0;66.0;-48.0;172;190;
148812240 ;6;2047.0;-3357.0;-4744.0;3912.0;-10170.0;-1058.0;-56.0;66.0;-48.0;150;246;
148812248 ;7;3044.0;-1480.0;-215.0;4780.0;-7647.0;-2304.0;-64.0;64.0;-46.0;2;14;
148812280 ;8;742.0;-611.0;3025.0;4783.0;-5232.0;-3579.0;-64.0;64.0;-46.0;147;31;
148812283 ;9;-245.0;-1608.0;4701.0;4397.0;-3036.0;-4160.0;-79.0;57.0;-47.0;27;67;
148812317 ;10;595.0;-2610.0;4589.0;4216.0;-1346.0;-4330.0;-79.0;57.0;-47.0;72;58;
148812318 ;11;487.0;-2624.0;4895.0;4036.0;-210.0;-4340.0;-103.0;45.0;-53.0;142;120;
148812323 ;12;1197.0;-2551.0;3539.0;4090.0;1052.0;-4419.0;-103.0;45.0;-53.0;41;111;
148812324 ;13;750.0;-2154.0;2720.0;4075.0;1987.0;-4381.0;-108.0;26.0;-58.0;101;101;
148812325 ;14;620.0;-1847.0;1477.0;4319.0;2462.0;-4622.0;-108.0;26.0;-58.0;24;180;
148812333 ;15;723.0;-1326.0;874.0;4753.0;3021.0;-4560.0;-120.0;12.0;-72.0;42;18;
148812338 ;16;1084.0;-780.0;330.0;5025.0;4189.0;-4196.0;-120.0;12.0;-72.0;171;241;
148812370 ;17;597.0;85.0;1116.0;5220.0;4499.0;-3853.0;-117.0;-13.0;-81.0;112;184;
148812373 ;113;-117.0;-13.0;-81.0;8208.0;4874.0;-1495.0;2331.0;3625.0;5090.0;216;124;
148812378 ;10;3860.0;11516.0;-29941.0;-12779.0;-15088.0;16645.0;-28685.0;-7681.0;-25601.0;255;39;
148812378 ;21;815.0;3278.0;7173.0;3411.0;-322.0;-2423.0;-107.0;-47.0;-111.0;251;131;
148812412 ;22;2999.0;3567.0;9300.0;2419.0;-1864.0;-2114.0;-107.0;-47.0;-111.0;75;75;
148812428 ;25;8114.0;2948.0;10163.0;-472.0;-967.0;-202.0;-112.0;-72.0;-104.0;234;16;
148812467 ;26;8493.0;2570.0;9285.0;-1367.0;132.0;710.0;-112.0;-72.0;-104.0;219;1;
148812468 ;27;8171.0;2455.0;8856.0;-2149.0;1128.0;1580.0;-120.0;-72.0;-104.0;174;156;
148812475 ;28;7138.0;2471.0;8549.0;-2950.0;1720.0;2170.0;-120.0;-72.0;-104.0;252;48;
148812476 ;29;6098.0;2368.0;8138.0;-3669.0;2222.0;2733.0;-110.0;-68.0;-104.0;78;124;
148812481 ;30;4956.0;2545.0;7571.0;-4416.0;2695.0;3142.0;-110.0;-68.0;-104.0;213;173;
148812498 ;30;2191.0;1906.0;6631.0;-5961.0;2057.0;3275.0;-107.0;-47.0;-103.0;221;131;
148812529 ;33;944.0;1234.0;5984.0;-6448.0;1514.0;3250.0;-102.0;-32.0;-106.0;187;109;
148812531 ;34;383.0;746.0;4903.0;-6840.0;1216.0;3203.0;-102.0;-32.0;-106.0;127;95;
148812535 ;35;30.0;37.0;3403.0;-7017.0;949.0;3055.0;-85.0;-3.0;-105.0;81;107;
