148077759 ;1;-132.0;-436.0;350.0;-761.0;2674.0;-1515.0;26.0;-232.0;12.0;27;217;
148077766 ;2;-591.0;-650.0;-1195.0;-334.0;2968.0;-1328.0;-5.0;-83.0;-125.0;226;158;
148077775 ;3;-600.0;-1112.0;-2478.0;184.0;2696.0;-1026.0;-5.0;-83.0;-125.0;40;158;
148077807 ;4;-827.0;-1485.0;-3515.0;1012.0;2133.0;-703.0;8.0;-80.0;-130.0;25;185;
148077811 ;5;-750.0;-1594.0;-3729.0;1973.0;1450.0;-482.0;8.0;-80.0;-130.0;24;90;
148077812 ;6;-689.0;-1304.0;-3323.0;2842.0;809.0;-272.0;16.0;-82.0;-124.0;213;117;
148077821 ;7;-534.0;-830.0;-533.0;3565.0;430.0;-236.0;16.0;-82.0;-124.0;186;140;
148077828 ;8;-201.0;-310.0;3244.0;3813.0;406.0;-105.0;17.0;-91.0;-123.0;65;91;
148077834 ;9;-300.0;589.0;4586.0;3864.0;359.0;59.0;17.0;-91.0;-123.0;82;198;
148077868 ;10;-787.0;1573.0;4746.0;3759.0;-19.0;192.0;12.0;-100.0;-126.0;117;235;
148077871 ;11;-1750.0;3053.0;6480.0;3399.0;-443.0;275.0;12.0;-100.0;-126.0;140;172;
148077878 ;12;-2399.0;2579.0;6338.0;2783.0;-905.0;584.0;19.0;-111.0;-121.0;147;163;
148077879 ;13;-1903.0;1626.0;6470.0;2769.0;-1447.0;1261.0;19.0;-111.0;-121.0;199;217;
148077886 ;14;-892.0;1149.0;7262.0;2237.0;-2055.0;1517.0;18.0;-124.0;-120.0;118;42;
148077895 ;15;-198.0;121.0;8351.0;1609.0;-2152.0;1498.0;18.0;-124.0;-120.0;131;199;
148077960 ;16;-447.0;-787.0;9966.0;1275.0;-1329.0;1260.0;10.0;-128.0;-114.0;68;122;
148077973 ;17;-1475.0;-991.0;10537.0;997.0;-297.0;834.0;10.0;-128.0;-114.0;249;171;
148077976 ;18;-2030.0;-1532.0;9641.0;184.0;1202.0;704.0;1.0;-143.0;-117.0;61;151;
148077977 ;19;-2569.0;-2301.0;5958.0;-438.0;1439.0;873.0;1.0;-143.0;-117.0;211;33;
148077983 ;20;-3781.0;-3099.0;2806.0;-796.0;751.0;553.0;6.0;-144.0;-110.0;68;36;
148077984 ;21;-6179.0;-2284.0;2258.0;-588.0;-293.0;7.0;6.0;-144.0;-110.0;127;179;
148077986 ;22;-7174.0;-116.0;2859.0;229.0;-388.0;-806.0;6.0;-136.0;-110.0;33;219;
148077991 ;23;-5672.0;3068.0;5309.0;48.0;-976.0;-512.0;6.0;-136.0;-110.0;66;188;
148077992 ;24;-3828.0;3105.0;6474.0;-851.0;-1121.0;-499.0;3.0;-141.0;-121.0;24;128;
148077999 ;25;-3377.0;1130.0;7757.0;-1547.0;-414.0;-886.0;3.0;-141.0;-121.0;172;34;
148078006 ;26;-3681.0;-581.0;7196.0;-2146.0;253.0;-1236.0;-1.0;-133.0;-115.0;129;173;
148078038 ;27;-3583.0;-380.0;6428.0;-2457.0;199.0;-1107.0;-1.0;-133.0;-115.0;191;75;
148078041 ;28;-3405.0;-262.0;5139.0;-2926.0;-179.0;-1245.0;5.0;-131.0;-119.0;3;137;
148078042 ;29;-3198.0;-605.0;3683.0;-3292.0;-300.0;-1441.0;5.0;-131.0;-119.0;24;220;
148078047 ;30;-2993.0;-954.0;2127.0;-3403.0;-389.0;-1569.0;1.0;-119.0;-119.0;45;151;
148078054 ;31;-2418.0;-1195.0;691.0;-3327.0;-665.0;-1628.0;1.0;-119.0;-119.0;216;102;
148078111 ;32;-1813.0;-1111.0;-332.0;-3036.0;-926.0;-1646.0;3.0;-107.0;-123.0;159;55;
148078114 ;33;-951.0;-1091.0;-1645.0;-2685.0;-950.0;-1505.0;3.0;-107.0;-123.0;198;164;
148078123 ;34;-661.0;-1434.0;-3324.0;-1946.0;-820.0;-1450.0;-3.0;-97.0;-123.0;159;239;
148078126 ;35;-581.0;-1871.0;-4103.0;-768.0;-628.0;-1477.0;-3.0;-97.0;-123.0;111;69;
