147944505 ;2;-2060.0;3493.0;-70.0;-182.0;-1018.0;838.0;-79.0;-137.0;-91.0;224;80;
147944508 ;3;-2092.0;3577.0;-46.0;-130.0;-1148.0;731.0;44.0;-194.0;48.0;65;41;
147944548 ;4;-2077.0;3690.0;-41.0;-83.0;-1297.0;614.0;44.0;-194.0;48.0;236;136;
147944550 ;5;-2040.0;3731.0;-9.0;-31.0;-1443.0;485.0;43.0;-197.0;51.0;123;203;
147944552 ;6;-1991.0;3839.0;-2.0;26.0;-1573.0;344.0;43.0;-197.0;51.0;74;160;
147944560 ;7;-1928.0;3943.0;40.0;72.0;-1686.0;201.0;40.0;-188.0;48.0;78;92;
147944563 ;8;-1816.0;4054.0;-42.0;113.0;-1769.0;64.0;40.0;-188.0;48.0;40;190;
147944567 ;9;-1720.0;4251.0;-106.0;162.0;-1837.0;-49.0;47.0;-193.0;43.0;135;13;
147944577 ;10;-1725.0;4739.0;-141.0;234.0;-1913.0;-145.0;47.0;-193.0;43.0;230;70;
147944612 ;11;-1867.0;5474.0;-171.0;290.0;-2015.0;-236.0;46.0;-194.0;44.0;147;99;
147944614 ;12;-2010.0;6213.0;-196.0;288.0;-2129.0;-333.0;46.0;-194.0;44.0;251;145;
147944617 ;13;-2036.0;6683.0;-229.0;232.0;-2236.0;-446.0;41.0;-185.0;45.0;137;109;
147944618 ;14;-1944.0;6692.0;-355.0;117.0;-2355.0;-554.0;41.0;-185.0;45.0;24;48;
147944651 ;15;-1960.0;6207.0;-568.0;18.0;-2472.0;-656.0;47.0;-187.0;37.0;10;22;
147944653 ;16;-2001.0;5514.0;-592.0;-47.0;-2605.0;-797.0;47.0;-187.0;37.0;188;152;
147944654 ;17;-1970.0;4917.0;-657.0;-24.0;-2777.0;-925.0;49.0;-185.0;33.0;47;203;
147944663 ;18;-1966.0;4568.0;-770.0;69.0;-3012.0;-1063.0;49.0;-185.0;33.0;74;94;
147944698 ;19;-1893.0;4333.0;-754.0;145.0;-3336.0;-1233.0;48.0;-184.0;30.0;18;130;
147944699 ;20;-1895.0;4130.0;-988.0;180.0;-3864.0;-1409.0;48.0;-184.0;30.0;187;5;
147944700 ;21;-1977.0;3832.0;-1330.0;250.0;-4536.0;-1541.0;53.0;-179.0;25.0;10;130;
147944704 ;22;-1824.0;3745.0;-1300.0;301.0;-5183.0;-1676.0;53.0;-179.0;25.0;142;136;
