,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
845.0,6.0,6.0,6.0,18.5,1,0.015690873031135002,0.10309092438759926,0.015690873031135002,-0.011717244383006364,0.03006548896903146,0.10309092438759926,0.10309092438759926,0.10309092438759926,4.500756521158976,4.500756521158976,4.500756521158976
850.0,6.0,4.25,2.5,13.5,2,0.01685025434028843,0.4785067420316833,0.01685025434028843,-0.575521078431492,0.14526010217460947,0.4785067420316833,0.2907988332096413,0.10309092438759926,4.500756521158976,4.500756521158976,4.500756521158976
855.0,6.0,3.1666666666666665,1.0,8.5,2,0.018378248660893493,0.4785067420316833,0.018378248660893493,-0.575521078431492,0.14514574603054145,0.4785067420316833,0.2907988332096413,0.10309092438759926,4.500756521158976,4.500756521158976,4.500756521158976
860.0,2.5,1.3333333333333333,0.5,3.5,3,0.01661865877666289,0.4785067420316833,0.01661865877666289,-0.575521078431492,0.1452929602887276,0.4785067420316833,0.20077970197400594,0.020741439502735215,8.500000019169988,8.500000019169988,8.500000019169988
865.0,2.5,1.3333333333333333,0.5,2.0,2,0.0032507696969084014,0.4785067420316833,0.0032507696969084014,-0.575521078431492,0.14250528016234598,0.4785067420316833,0.24962409076720926,0.020741439502735215,8.500000019169988,8.500000019169988,8.500000019169988
870.0,1.0,0.6666666666666666,0.5,8.5,2,0.004844462276536329,0.02587849449745594,0.004844462276536329,-0.012035969546686731,0.010072387388992276,0.020741439502735215,0.020667089856563847,0.02059274021039248,10.500000001052928,9.500000010111458,8.500000019169988
875.0,0.5,0.5,0.5,3.5,2,0.0030686874297024247,0.020741439502735215,0.0030686874297024247,-0.012035969546686731,0.00915221544489324,0.020741439502735215,0.020667089856563847,0.02059274021039248,0.0,0.0,0.0
880.0,0.5,0.5,0.5,9.0,1,0.0021626069018756845,0.02059274021039248,0.0021626069018756845,-0.012035969546686731,0.008094335039811185,0.02059274021039248,0.02059274021039248,0.02059274021039248,0.0,0.0,0.0
885.0,0.5,0.5,0.5,4.0,1,0.0020735615245882875,0.02059274021039248,0.0020735615245882875,-0.012035969546686731,0.007381802016429732,0.02059274021039248,0.02059274021039248,0.02059274021039248,0.0,0.0,0.0
890.0,,,,,0,0.0018417956499576945,0.014109755156809234,0.0018417956499576945,-0.007445082890956689,0.004520717908065176,,,,,,
895.0,,,,,0,0.0019815473828719505,0.010012268891496312,0.0019815473828719505,-0.007445082890956689,0.0038585683746936317,,,,,,
900.0,,,,,0,0.0027178326580052873,0.010012268891496312,0.0027178326580052873,-0.004106091620841967,0.003440615383764011,,,,,,
905.0,,,,,0,0.0017731923795919237,0.010012268891496312,0.0017731923795919237,-0.004463053659777838,0.003497183998896802,,,,,,
910.0,,,,,0,0.001615759147190241,0.010012268891496312,0.001615759147190241,-0.005997829134347432,0.004099167573816489,,,,,,
915.0,,,,,0,0.001303893609672118,0.008487889771873647,0.001303893609672118,-0.005997829134347432,0.003826917666165591,,,,,,
920.0,,,,,0,0.0011100805907232748,0.008487889771873647,0.0011100805907232748,-0.007153528669458176,0.004137185580451459,,,,,,
925.0,,,,,0,0.0014929606266373963,0.008487889771873647,0.0014929606266373963,-0.007153528669458176,0.004032752649422729,,,,,,
930.0,,,,,0,0.005512208429564642,0.02682854783997035,0.005512208429564642,-0.007153528669458176,0.007694881047940775,,,,,,
935.0,3.0,3.0,3.0,15.5,2,0.0010575580416031698,0.34643099210968087,0.0010575580416031698,-0.4915973444921107,0.12226217938426932,0.34643099210968087,0.1868150017939746,0.02719901147826831,1.5000141107538034,1.0000152077029005,0.5000163046519976
940.0,3.0,2.25,1.5,10.5,2,0.00338378166896125,0.34643099210968087,0.00338378166896125,-0.4915973444921107,0.1223203295932256,0.34643099210968087,0.1868150017939746,0.02719901147826831,1.5000141107538034,1.0000152077029005,0.5000163046519976
945.0,3.0,2.25,1.5,5.5,2,0.003622467423824181,0.34643099210968087,0.003622467423824181,-0.4915973444921107,0.12234876902241902,0.34643099210968087,0.1868150017939746,0.02719901147826831,1.5000141107538034,1.0000152077029005,0.5000163046519976
950.0,1.5,1.5,1.5,0.5,2,0.0006517193935102316,0.34643099210968087,0.0006517193935102316,-0.4915973444921107,0.12216186662941289,0.34643099210968087,0.1868150017939746,0.02719901147826831,0.5000163046519976,0.5000163046519976,0.5000163046519976
955.0,,,,,0,0.004878676623964102,0.06878503058815388,0.004878676623964102,-0.006986059756529217,0.011832462963017258,,,,,,
960.0,,,,,0,0.001348584338192816,0.014296042045261359,0.001348584338192816,-0.006986059756529217,0.0045157660281514595,,,,,,
965.0,,,,,0,0.00041515712613847974,0.011914778432708273,0.00041515712613847974,-0.006986059756529217,0.0040494952088952554,,,,,,
970.0,,,,,0,-0.00031628431802340574,0.007856050570728135,-0.00031628431802340574,-0.006986059756529217,0.0036150251108981227,,,,,,
975.0,,,,,0,0.00028965399023078844,0.007856050570728135,0.00028965399023078844,-0.006986059756529217,0.003345521284872943,,,,,,
980.0,,,,,0,-0.0001715080725602049,0.007235015945121992,-0.0001715080725602049,-0.004998054082044234,0.0027979416826700836,,,,,,
985.0,,,,,0,-0.00011576318898290022,0.007235015945121992,-0.00011576318898290022,-0.006559801209671923,0.002789232233074261,,,,,,
990.0,,,,,0,-0.0002645415035885803,0.004269700957873379,-0.0002645415035885803,-0.006559801209671923,0.002310256925766639,,,,,,
995.0,,,,,0,-0.0006860763441511441,0.0033663134348052015,-0.0006860763441511441,-0.006559801209671923,0.0020325427373033937,,,,,,
1000.0,,,,,0,-0.0004325688941437919,0.004624292721968182,-0.0004325688941437919,-0.006559801209671923,0.0022425933715929536,,,,,,
1005.0,,,,,0,-0.0003657545939400895,0.004624292721968182,-0.0003657545939400895,-0.0030729694994446888,0.0018265638217621115,,,,,,
1010.0,,,,,0,-0.0006146066079860381,0.004624292721968182,-0.0006146066079860381,-0.0030729694994446888,0.0015917741814011513,,,,,,
1015.0,,,,,0,-0.0007172963203125611,0.004624292721968182,-0.0007172963203125611,-0.0030729694994446888,0.0015681879554164204,,,,,,
1020.0,,,,,0,-0.0010935504650549039,0.0011127724715083165,-0.0010935504650549039,-0.0030729694994446888,0.0008985540354405612,,,,,,
1025.0,,,,,0,-0.001116721405624574,0.0011127724715083165,-0.001116721405624574,-0.003003161712935576,0.0009227080694920983,,,,,,
1030.0,,,,,0,-0.00022308415431301706,0.008393989152918557,-0.00022308415431301706,-0.003003161712935576,0.002437159536433933,,,,,,
1035.0,0.0,0.0,0.0,19.5,1,-0.0009006232328612791,0.12102293020257116,-0.0009006232328612791,-0.13184168790015094,0.036748016968333505,0.12102293020257116,0.12102293020257116,0.12102293020257116,0.5030369672705316,0.5030369672705316,0.5030369672705316
1040.0,1.5,1.5,1.5,14.5,1,0.0007697374612834417,0.12102293020257116,0.0007697374612834417,-0.13184168790015094,0.03689018491679563,0.12102293020257116,0.12102293020257116,0.12102293020257116,0.5030369672705316,0.5030369672705316,0.5030369672705316
1045.0,1.5,1.5,1.5,9.5,1,0.0008414561223902963,0.12102293020257116,0.0008414561223902963,-0.13184168790015094,0.036883925994064475,0.12102293020257116,0.12102293020257116,0.12102293020257116,0.5030369672705316,0.5030369672705316,0.5030369672705316
1050.0,1.5,1.5,1.5,4.5,1,-1.9011065848461857e-05,0.12102293020257116,-1.9011065848461857e-05,-0.13184168790015094,0.036866868337289145,0.12102293020257116,0.12102293020257116,0.12102293020257116,0.5030369672705316,0.5030369672705316,0.5030369672705316
1055.0,,,,,0,0.0015172023679839977,0.04275342783937863,0.0015172023679839977,-0.003092471986195333,0.0073760970938174875,,,,,,
1060.0,,,,,0,-0.0011195869112164726,0.0012322072150503516,-0.0011195869112164726,-0.003092471986195333,0.0007321586220104014,,,,,,
1065.0,,,,,0,-0.0011961891762382537,-0.00022058447312667262,-0.0011961891762382537,-0.003092471986195333,0.0006633136405768343,,,,,,
1070.0,,,,,0,-0.00096484542027698,0.0008481976394296709,-0.00096484542027698,-0.002269668693683835,0.0007647849803439318,,,,,,
1075.0,,,,,0,-0.0015733800837085424,0.0008481976394296709,-0.0015733800837085424,-0.007983640365475164,0.001991844104643243,,,,,,
1080.0,0.0,0.0,0.0,19.5,1,-0.0009031199333493121,0.014529022685713544,-0.0009031199333493121,-0.008598072400776813,0.0052622133581968315,0.014529022685713544,0.014529022685713544,0.014529022685713544,0.0,0.0,0.0
1085.0,0.0,0.0,0.0,14.5,1,0.00025881607687854464,0.014529022685713544,0.00025881607687854464,-0.008598072400776813,0.005850694341163614,0.014529022685713544,0.014529022685713544,0.014529022685713544,0.0,0.0,0.0
1090.0,0.0,0.0,0.0,9.5,1,0.0004913591532179818,0.014529022685713544,0.0004913591532179818,-0.008598072400776813,0.005859733627261737,0.014529022685713544,0.014529022685713544,0.014529022685713544,0.0,0.0,0.0
1095.0,0.0,0.0,0.0,4.5,1,0.001013814225143174,0.014529022685713544,0.001013814225143174,-0.008598072400776813,0.0054686001745925744,0.014529022685713544,0.014529022685713544,0.014529022685713544,0.0,0.0,0.0
1100.0,,,,,0,0.0009442970879929616,0.01313183254960526,0.0009442970879929616,-0.001716258229186307,0.0032456460403166303,,,,,,
1105.0,,,,,0,-0.0002018022431772645,0.003198634050617377,-0.0002018022431772645,-0.001716258229186307,0.0010308632735780954,,,,,,
1110.0,,,,,0,-0.00047041504461927216,0.001395334367787937,-0.00047041504461927216,-0.0015765139113443905,0.0006706812312689246,,,,,,
1115.0,,,,,0,-0.0005115312535280401,0.001395334367787937,-0.0005115312535280401,-0.003406812454658903,0.0008437774591572031,,,,,,
1120.0,,,,,0,-0.0005438820796228323,0.001395334367787937,-0.0005438820796228323,-0.003406812454658903,0.0009195347305504794,,,,,,
1125.0,,,,,0,-0.000638391254457383,0.001131074486295791,-0.000638391254457383,-0.003406812454658903,0.0008536215087142676,,,,,,
1130.0,,,,,0,-0.0006574354169932301,0.001131074486295791,-0.0006574354169932301,-0.003406812454658903,0.0008692197755876251,,,,,,
1135.0,,,,,0,-0.0006735267018953171,0.001131074486295791,-0.0006735267018953171,-0.0018504675572033058,0.0007367552204910028,,,,,,
1140.0,0.0,0.0,0.0,19.5,1,-0.001434108081748879,0.020822676112824512,-0.001434108081748879,-0.032898599585814425,0.0077847324041321496,0.020822676112824512,0.020822676112824512,0.020822676112824512,0.0,0.0,0.0
1145.0,1.0,1.0,1.0,14.5,1,-0.0011504178138735104,0.020822676112824512,-0.0011504178138735104,-0.032898599585814425,0.00790997500427212,0.020822676112824512,0.020822676112824512,0.020822676112824512,0.0,0.0,0.0
1150.0,1.0,1.0,1.0,9.5,1,-0.0009824289093086013,0.020822676112824512,-0.0009824289093086013,-0.032898599585814425,0.007965558516250392,0.020822676112824512,0.020822676112824512,0.020822676112824512,0.0,0.0,0.0
1155.0,1.0,1.0,1.0,4.5,1,-0.0008697126673167406,0.020822676112824512,-0.0008697126673167406,-0.032898599585814425,0.007974357017168756,0.020822676112824512,0.020822676112824512,0.020822676112824512,0.0,0.0,0.0
1160.0,,,,,0,0.00019590650245731466,0.020276135171480636,0.00019590650245731466,-0.0034526063439046517,0.003634908546897496,,,,,,
1165.0,,,,,0,-0.0006134393312327555,0.001669403014071369,-0.0006134393312327555,-0.0034526063439046517,0.0014959027572321885,,,,,,
1170.0,,,,,0,-0.0006344913416920932,0.001669403014071369,-0.0006344913416920932,-0.0034526063439046517,0.0013147914183350461,,,,,,
1175.0,,,,,0,-0.0006892892137743919,0.001669403014071369,-0.0006892892137743919,-0.0034526063439046517,0.001260790065487934,,,,,,
1180.0,,,,,0,-0.0005193130002135699,0.001669403014071369,-0.0005193130002135699,-0.0034526063439046517,0.0011344378171992487,,,,,,
1185.0,,,,,0,-0.0004084008022785821,0.0012582045838969158,-0.0004084008022785821,-0.0018704139654741603,0.0007215123277197135,,,,,,
1190.0,,,,,0,-0.0005771709857699503,0.0002594205700454655,-0.0005771709857699503,-0.0018704139654741603,0.0004924389964838906,,,,,,
1195.0,,,,,0,-0.0007175565698465331,5.038764500442383e-05,-0.0007175565698465331,-0.002135302570679398,0.0005137699683631965,,,,,,
1200.0,,,,,0,-0.0007101338420517877,0.0003872790777670332,-0.0007101338420517877,-0.002135302570679398,0.0005572561143528224,,,,,,
1205.0,,,,,0,-0.0006954513548983086,0.0003872790777670332,-0.0006954513548983086,-0.002135302570679398,0.0005670646680397121,,,,,,
1210.0,,,,,0,-0.0006792771089218754,0.0003872790777670332,-0.0006792771089218754,-0.002135302570679398,0.0006101665296447624,,,,,,
1215.0,,,,,0,-0.0005669350848296827,0.0003872790777670332,-0.0005669350848296827,-0.0016308252284221725,0.0005289366127889975,,,,,,
1220.0,,,,,0,-0.000636785594952058,0.00025096847306660397,-0.000636785594952058,-0.0017641780329483714,0.0005315495927670334,,,,,,
1225.0,,,,,0,-0.0006212240545910445,0.0005622077665667913,-0.0006212240545910445,-0.0019906300720433645,0.000617331079340587,,,,,,
1230.0,,,,,0,-0.000592243017261939,0.0005622077665667913,-0.000592243017261939,-0.0019906300720433645,0.000606948019893976,,,,,,
1235.0,,,,,0,-0.0006706529481156435,0.0005622077665667913,-0.0006706529481156435,-0.0019906300720433645,0.0006644180783765355,,,,,,
1240.0,,,,,0,-0.0005556533210006828,0.0010160941544302693,-0.0005556533210006828,-0.0019906300720433645,0.0006775261431676207,,,,,,
1245.0,,,,,0,-0.0005288909004911546,0.0013759551257008784,-0.0005288909004911546,-0.002283423279570762,0.0007929966674630904,,,,,,
1250.0,,,,,0,-0.000392623674940369,0.0013759551257008784,-0.000392623674940369,-0.002283423279570762,0.0008122285895629509,,,,,,
1255.0,,,,,0,-0.00036591337604359556,0.0013759551257008784,-0.00036591337604359556,-0.002283423279570762,0.0008040045351796574,,,,,,
1260.0,,,,,0,-0.0003163945971799224,0.0013759551257008784,-0.0003163945971799224,-0.002283423279570762,0.0007544218355297736,,,,,,
1265.0,,,,,0,-0.000374059884419777,0.0012478209451676214,-0.000374059884419777,-0.001759657382837121,0.000591662813764792,,,,,,
1270.0,,,,,0,-0.0004613186449432565,0.0007209248354947961,-0.0004613186449432565,-0.001759657382837121,0.0005425482290867266,,,,,,
1275.0,,,,,0,-0.0004942473365033677,0.0007209248354947961,-0.0004942473365033677,-0.002022250291800143,0.0005622399525732201,,,,,,
1280.0,,,,,0,-0.0004992067979604335,0.0012259697824609228,-0.0004992067979604335,-0.002022250291800143,0.0006363028534991334,,,,,,
1285.0,,,,,0,-0.0004637160932799138,0.0012259697824609228,-0.0004637160932799138,-0.00215288873328201,0.0007526577940352408,,,,,,
1290.0,,,,,0,-0.0004538542493236432,0.0012259697824609228,-0.0004538542493236432,-0.00215288873328201,0.0006972520192725549,,,,,,
1295.0,,,,,0,-0.00035341119594450447,0.0012259697824609228,-0.00035341119594450447,-0.00215288873328201,0.0006391076941718605,,,,,,
1300.0,,,,,0,-0.0004040964359018202,0.0010891187770591948,-0.0004040964359018202,-0.00215288873328201,0.0005294190170243541,,,,,,
1305.0,,,,,0,-0.0003382930400002013,0.0013301728837880056,-0.0003382930400002013,-0.0011626090469655237,0.00041066350781025784,,,,,,
1310.0,,,,,0,-0.0004323957295443166,0.0013301728837880056,-0.0004323957295443166,-0.0023703493169402456,0.0006070240120492724,,,,,,
1315.0,,,,,0,-0.0003782710037312746,0.0013301728837880056,-0.0003782710037312746,-0.0023703493169402456,0.0006003419396570498,,,,,,
1320.0,,,,,0,-0.0006531063708475325,0.0013301728837880056,-0.0006531063708475325,-0.002845343097232278,0.0009236520167867964,,,,,,
1325.0,,,,,0,-0.0003337793339008015,0.002634827244243021,-0.0003337793339008015,-0.002845343097232278,0.0012364565176193898,,,,,,
1330.0,,,,,0,-0.00037311669810521176,0.002634827244243021,-0.00037311669810521176,-0.002845343097232278,0.0011793618305169194,,,,,,
1335.0,,,,,0,-0.0005322920362269502,0.002634827244243021,-0.0005322920362269502,-0.002845343097232278,0.0013319647243357161,,,,,,
1340.0,,,,,0,-0.0002134871201566421,0.0033656798501451313,-0.0002134871201566421,-0.0027954187778118644,0.001391628107065137,,,,,,
1345.0,,,,,0,-2.0317422280970403e-05,0.003819072338620111,-2.0317422280970403e-05,-0.002711898960910175,0.0016405333532423347,,,,,,
1350.0,,,,,0,-0.0005572743667207654,0.003819072338620111,-0.0005572743667207654,-0.004184740745390769,0.002128561246748866,,,,,,
1355.0,,,,,0,0.00017783094396797095,0.00437768428893115,0.00017783094396797095,-0.004184740745390769,0.00239035462793199,,,,,,
1360.0,,,,,0,0.0002092456475421407,0.004544716098334622,0.0002092456475421407,-0.004184740745390769,0.0026573718319007353,,,,,,
1365.0,,,,,0,-0.00010134228459645635,0.004544716098334622,-0.00010134228459645635,-0.004184740745390769,0.0026013916740674926,,,,,,
1370.0,,,,,0,0.00034262078418023374,0.004544716098334622,0.00034262078418023374,-0.003640365157775105,0.002417443379217627,,,,,,
1375.0,,,,,0,-0.0006444652702830946,0.004544716098334622,-0.0006444652702830946,-0.0038789917684949327,0.0023572600595958026,,,,,,
1380.0,,,,,0,-0.0007306408513237018,0.005792833588704749,-0.0007306408513237018,-0.004650627112381511,0.002684831402440689,,,,,,
1385.0,,,,,0,0.00012928087762598941,0.010661611790381387,0.00012928087762598941,-0.004650627112381511,0.003956030652220909,,,,,,
1390.0,,,,,0,-0.002822772400382412,0.010661611790381387,-0.002822772400382412,-0.022914912565994316,0.007874980404086096,,,,,,
1395.0,,,,,0,0.00016713817682134375,0.02079727888525873,0.00016713817682134375,-0.022914912565994316,0.010456880185865316,,,,,,
1400.0,2.0,2.0,2.0,15.5,1,0.00281813444617075,0.021571015756570056,0.00281813444617075,-0.022914912565994316,0.011599961781151429,0.021571015756570056,0.021571015756570056,0.021571015756570056,1.0000005409337114,1.0000005409337114,1.0000005409337114
1405.0,2.0,2.0,2.0,10.5,1,0.0014179470576670032,0.021571015756570056,0.0014179470576670032,-0.022914912565994316,0.01177873152262198,0.021571015756570056,0.021571015756570056,0.021571015756570056,1.0000005409337114,1.0000005409337114,1.0000005409337114
1410.0,2.0,2.0,2.0,5.5,1,0.004590563647672565,0.021571015756570056,0.004590563647672565,-0.008054763100403761,0.008090990026962806,0.021571015756570056,0.021571015756570056,0.021571015756570056,1.0000005409337114,1.0000005409337114,1.0000005409337114
1415.0,0.0,0.0,0.0,0.5,1,0.003042364037098994,0.021571015756570056,0.003042364037098994,-0.008054763100403761,0.006921134366143803,0.021571015756570056,0.021571015756570056,0.021571015756570056,0.0,0.0,0.0
1420.0,0.0,0.0,0.0,18.0,1,-0.0001048722339187378,0.01752809224795504,-0.0001048722339187378,-0.027556798968281893,0.0072144568676520545,0.01752809224795504,0.01752809224795504,0.01752809224795504,0.0,0.0,0.0
1425.0,0.0,0.0,0.0,13.0,2,-0.003838975436269754,0.063308329787654,-0.003838975436269754,-0.054374880912944956,0.02104862103287394,0.063308329787654,0.04041821101780452,0.01752809224795504,0.5005350197988893,0.5005350197988893,0.5005350197988893
1430.0,4.0,4.0,4.0,8.0,2,0.0038612845365555157,0.063308329787654,0.0038612845365555157,-0.054374880912944956,0.028023329542551642,0.063308329787654,0.04041821101780452,0.01752809224795504,0.5005350197988893,0.5005350197988893,0.5005350197988893
1435.0,4.0,4.0,4.0,3.0,2,0.003077755123274954,0.063308329787654,0.003077755123274954,-0.054374880912944956,0.028289466332866157,0.063308329787654,0.04041821101780452,0.01752809224795504,0.5005350197988893,0.5005350197988893,0.5005350197988893
1440.0,4.0,4.0,4.0,5.0,1,0.0031808615859653627,0.063308329787654,0.0031808615859653627,-0.054374880912944956,0.027611401011682902,0.063308329787654,0.063308329787654,0.063308329787654,0.5005350197988893,0.5005350197988893,0.5005350197988893
1445.0,0.0,0.0,0.0,0.0,1,0.007406123471552508,0.063308329787654,0.007406123471552508,-0.012554113029638714,0.020485678322097776,0.063308329787654,0.063308329787654,0.063308329787654,0.0,0.0,0.0
1450.0,0.0,0.0,0.0,17.0,1,0.0003364575006352298,0.014704241432994758,0.0003364575006352298,-0.012554113029638714,0.0077567546467272154,0.014704241432994758,0.014704241432994758,0.014704241432994758,0.0,0.0,0.0
1455.0,0.0,0.0,0.0,12.0,1,-0.0009915198856225106,0.014704241432994758,-0.0009915198856225106,-0.015180733371432886,0.008406466511544544,0.014704241432994758,0.014704241432994758,0.014704241432994758,0.0,0.0,0.0
1460.0,0.0,0.0,0.0,7.0,2,0.001956701046622421,0.015746226927739526,0.001956701046622421,-0.015180733371432886,0.009867546440912747,0.015746226927739526,0.015225234180367142,0.014704241432994758,0.0,0.0,0.0
1465.0,0.5,0.5,0.5,2.0,3,0.0035680232529185112,0.020467267849181958,0.0035680232529185112,-0.015180733371432886,0.00986217515054694,0.020467267849181958,0.01697257873663875,0.014704241432994758,0.0,0.0,0.0
1470.0,0.5,0.5,0.5,8.5,2,0.0014894288249000316,0.020467267849181958,0.0014894288249000316,-0.015180733371432886,0.009441475015278318,0.020467267849181958,0.018106747388460742,0.015746226927739526,0.0,0.0,0.0
1475.0,0.5,0.5,0.5,3.5,2,0.003893601525085563,0.020467267849181958,0.003893601525085563,-0.009222922977468961,0.0077208661525796805,0.020467267849181958,0.018106747388460742,0.015746226927739526,0.0,0.0,0.0
1480.0,0.5,0.5,0.5,3.5,1,0.002136726908057608,0.020467267849181958,0.002136726908057608,-0.009222922977468961,0.006459075549848605,0.020467267849181958,0.020467267849181958,0.020467267849181958,0.0,0.0,0.0
1485.0,,,,,0,-0.001406789246910582,0.011030652505888083,-0.001406789246910582,-0.019958541710243694,0.00764914875503992,,,,,,
1490.0,2.0,2.0,2.0,17.5,1,0.0028109995258332778,0.03970995417550238,0.0028109995258332778,-0.019958541710243694,0.013603015324416387,0.03970995417550238,0.03970995417550238,0.03970995417550238,0.500143410828121,0.500143410828121,0.500143410828121
1495.0,2.0,2.0,2.0,12.5,1,-0.0008104138954250055,0.03970995417550238,-0.0008104138954250055,-0.029160522933288302,0.015842862700164533,0.03970995417550238,0.03970995417550238,0.03970995417550238,0.500143410828121,0.500143410828121,0.500143410828121
1500.0,2.0,1.5,1.0,7.5,1,-0.0007307555211847907,0.03970995417550238,-0.0007307555211847907,-0.029160522933288302,0.017885517775746665,0.03970995417550238,0.03970995417550238,0.03970995417550238,0.500143410828121,0.500143410828121,0.500143410828121
1505.0,2.0,1.5,1.0,2.5,1,0.005089952789347594,0.03970995417550238,0.005089952789347594,-0.029160522933288302,0.017870899865132874,0.03970995417550238,0.03970995417550238,0.03970995417550238,0.500143410828121,0.500143410828121,0.500143410828121
1510.0,1.0,1.0,1.0,18.5,1,0.01598743327472965,0.09301990907266844,0.01598743327472965,-0.029160522933288302,0.029355821315719587,0.09301990907266844,0.09301990907266844,0.09301990907266844,10.500250117805649,10.500250117805649,10.500250117805649
1515.0,5.5,3.25,1.0,13.5,1,0.018246745307653512,0.09301990907266844,0.018246745307653512,-0.029160522933288302,0.02731884569733278,0.09301990907266844,0.09301990907266844,0.09301990907266844,10.500250117805649,10.500250117805649,10.500250117805649
1520.0,5.5,5.5,5.5,8.5,1,0.017103484190007814,0.09301990907266844,0.017103484190007814,-0.006897153444836102,0.026410079645117053,0.09301990907266844,0.09301990907266844,0.09301990907266844,3.500656088999937,3.500656088999937,3.500656088999937
1525.0,5.5,5.5,5.5,3.5,1,0.013816406686109674,0.09301990907266844,0.013816406686109674,-0.006897153444836102,0.02760016247536336,0.09301990907266844,0.09301990907266844,0.09301990907266844,3.500656088999937,3.500656088999937,3.500656088999937
1530.0,,,,,0,-6.004253915816661e-05,0.0313350336982241,-6.004253915816661e-05,-0.006897153444836102,0.006884481499440781,,,,,,
1535.0,,,,,0,-0.0004772069959513996,0.009915829112897345,-0.0004772069959513996,-0.006897153444836102,0.00510414073930635,,,,,,
1540.0,,,,,0,0.0007613829727608056,0.07420727083347955,0.0007613829727608056,-0.0228635444480374,0.014267011811702738,,,,,,
1545.0,0.0,0.0,0.0,16.0,1,0.026332039312917308,0.12985735907918716,0.026332039312917308,-0.0228635444480374,0.04647314128993586,0.12985735907918716,0.12985735907918716,0.12985735907918716,1.5037568704177535,1.5037568704177535,1.5037568704177535
1550.0,8.0,8.0,8.0,11.0,2,0.007589527141494962,0.8651800395030325,0.007589527141494962,-1.163246907110104,0.2951355846963819,0.8651800395030325,0.4975186992911098,0.12985735907918716,1.5037568704177535,1.0233471718467977,0.542937473275842
1555.0,8.0,3.8333333333333335,1.5,6.0,2,0.021834390237875534,0.8651800395030325,0.021834390237875534,-1.163246907110104,0.3004373162937607,0.8651800395030325,0.4975186992911098,0.12985735907918716,1.5037568704177535,1.0233471718467977,0.542937473275842
1560.0,2.0,1.75,1.5,1.0,2,0.021330058225596377,0.8651800395030325,0.021330058225596377,-1.163246907110104,0.30041918073133594,0.8651800395030325,0.4975186992911098,0.12985735907918716,0.542937473275842,0.542937473275842,0.542937473275842
1565.0,2.0,1.75,1.5,5.0,2,-0.00159442923029635,0.8651800395030325,-0.00159442923029635,-1.163246907110104,0.2969617307521306,0.8651800395030325,0.44153424932866625,0.01788845915430004,12.500011818512304,6.521474645894073,0.542937473275842
1570.0,1.5,1.5,1.5,0.0,2,0.03731618401603189,0.8651800395030325,0.03731618401603189,-0.010090143168611121,0.14324330207376348,0.8651800395030325,0.44153424932866625,0.01788845915430004,12.500011818512304,12.500011818512304,12.500011818512304
1575.0,0.0,0.0,0.0,9.5,1,0.0014813636590850247,0.01788845915430004,0.0014813636590850247,-0.010090143168611121,0.008423839199929421,0.01788845915430004,0.01788845915430004,0.01788845915430004,0.0,0.0,0.0
1580.0,0.0,0.0,0.0,4.5,1,0.0024587529553596887,0.01788845915430004,0.0024587529553596887,-0.006983075438700581,0.007184594694491979,0.01788845915430004,0.01788845915430004,0.01788845915430004,0.0,0.0,0.0
1585.0,,,,,0,0.0013551838370648127,0.017395819905826837,0.0013551838370648127,-0.005752683865257069,0.005525564646973565,,,,,,
1590.0,,,,,0,-7.951896008683318e-05,0.009326180495755398,-7.951896008683318e-05,-0.005752683865257069,0.003539932602648748,,,,,,
1595.0,,,,,0,-0.0005962714803666453,0.009326180495755398,-0.0005962714803666453,-0.005752683865257069,0.0036270811772744615,,,,,,
1600.0,1.5,1.5,1.5,16.5,1,0.0026227344239739448,0.025175445187922474,0.0026227344239739448,-0.00499266972354695,0.007290723371031706,0.025175445187922474,0.025175445187922474,0.025175445187922474,0.5000147564110601,0.5000147564110601,0.5000147564110601
1605.0,1.5,1.5,1.5,11.5,1,0.00266542017611187,0.025175445187922474,0.00266542017611187,-0.00499266972354695,0.007543581509442259,0.025175445187922474,0.025175445187922474,0.025175445187922474,0.5000147564110601,0.5000147564110601,0.5000147564110601
1610.0,1.5,1.5,1.5,6.5,1,0.0019707912350527784,0.025175445187922474,0.0019707912350527784,-0.004864380858673023,0.007438337382318408,0.025175445187922474,0.025175445187922474,0.025175445187922474,0.5000147564110601,0.5000147564110601,0.5000147564110601
1615.0,1.5,1.5,1.5,1.5,1,0.002648767668353189,0.025175445187922474,0.002648767668353189,-0.004864380858673023,0.0070983477051992094,0.025175445187922474,0.025175445187922474,0.025175445187922474,0.5000147564110601,0.5000147564110601,0.5000147564110601
1620.0,,,,,0,-0.0008168421276566311,0.008820259305878597,-0.0008168421276566311,-0.004864380858673023,0.003121819565806402,,,,,,
1625.0,,,,,0,-0.0011132372266321818,0.0036986906056433178,-0.0011132372266321818,-0.004864380858673023,0.0021348394375545815,,,,,,
1630.0,,,,,0,-0.004577143498942045,0.030075407721217307,-0.004577143498942045,-0.03821034229549092,0.011622138150803901,,,,,,
1635.0,0.0,0.0,0.0,16.0,1,0.006729300073630254,0.07390557318223356,0.006729300073630254,-0.03821034229549092,0.02632510022177572,0.07390557318223356,0.07390557318223356,0.07390557318223356,1.0009600808245753,1.0009600808245753,1.0009600808245753
