,dur_max,dur_mean,dur_min,latency,n_peak,pha_auc,pha_max,pha_mean,pha_min,pha_std,pks_max,pks_mean,pks_min,slp_max,slp_mean,slp_min
325.0,1.5,1.5,1.5,12.0,1,0.003929066712163575,0.02501392853471207,0.003929066712163575,-0.009588323619522554,0.009089917488320236,0.02501392853471207,0.02501392853471207,0.02501392853471207,0.5000004684025574,0.5000004684025574,0.5000004684025574
330.0,1.5,1.5,1.5,7.0,1,0.0038860884515639588,0.02501392853471207,0.0038860884515639588,-0.009588323619522554,0.009056309785137492,0.02501392853471207,0.02501392853471207,0.02501392853471207,0.5000004684025574,0.5000004684025574,0.5000004684025574
335.0,1.5,1.5,1.5,2.0,1,0.004769276051514514,0.02501392853471207,0.004769276051514514,-0.0014276055870890425,0.008202721744422343,0.02501392853471207,0.02501392853471207,0.02501392853471207,0.5000004684025574,0.5000004684025574,0.5000004684025574
340.0,,,,,0,0.0005895024017499185,0.013933329108797354,0.0005895024017499185,-0.0014276055870890425,0.0026921939704278256,,,,,,
345.0,,,,,0,-0.0003326859148500256,0.0010406949622686623,-0.0003326859148500256,-0.001520401484393974,0.0006145976089106247,,,,,,
350.0,,,,,0,-0.00021789252183421678,0.0020935140468479885,-0.00021789252183421678,-0.001520401484393974,0.0007676517828200728,,,,,,
355.0,,,,,0,-8.66955739639439e-05,0.0020935140468479885,-8.66955739639439e-05,-0.001520401484393974,0.0007456651615309536,,,,,,
360.0,,,,,0,-3.316723809779954e-05,0.0020935140468479885,-3.316723809779954e-05,-0.001520401484393974,0.0007203811540196486,,,,,,
365.0,,,,,0,4.4643023359850674e-05,0.0020935140468479885,4.4643023359850674e-05,-0.000978601027956827,0.0006225996277019316,,,,,,
370.0,,,,,0,-0.00010128007555151525,0.0008178148501324367,-0.00010128007555151525,-0.0006683413610270583,0.00041614302843287043,,,,,,
375.0,,,,,0,-0.00044260359295344727,0.0004444172198234675,-0.00044260359295344727,-0.002624294957650708,0.0006969268324605042,,,,,,
380.0,,,,,0,-0.00010232747845355417,0.0024707124552761917,-0.00010232747845355417,-0.002624294957650708,0.001063379079379597,,,,,,
385.0,,,,,0,-7.671441735243386e-05,0.0024707124552761917,-7.671441735243386e-05,-0.002624294957650708,0.0010840218971485897,,,,,,
390.0,,,,,0,-0.00015828621486144642,0.0024707124552761917,-0.00015828621486144642,-0.002624294957650708,0.0011127791170384542,,,,,,
395.0,,,,,0,0.00020288978846350194,0.0024707124552761917,0.00020288978846350194,-0.0014029729671430347,0.0009138412309901235,,,,,,
400.0,,,,,0,-7.274347877897288e-05,0.0012818302851990149,-7.274347877897288e-05,-0.0014029729671430347,0.0006450033720046835,,,,,,
405.0,,,,,0,-6.327218748305386e-05,0.0012818302851990149,-6.327218748305386e-05,-0.0014029729671430347,0.0006155484144700663,,,,,,
410.0,,,,,0,-6.237976299338387e-05,0.0012818302851990149,-6.237976299338387e-05,-0.0014029729671430347,0.0006280126773224814,,,,,,
