MAGX_-_max_mean,MAGY_-_max_mean,MAGZ_-_max_mean,MAGX_-_min_mean,MAGY_-_min_mean,MAGZ_-_min_mean,MAGX_-_max_min,MAGY_-_max_min,MAGZ_-_max_min,MAGX_-_sd,MAGY_-_sd,MAGZ_-_sd,MAGX_-_integral,MAGY_-_integral,MAGZ_-_integral,MAGX_-_power_0.1-2.59,MAGX_-_fmax_0.1-2.59,MAGX_-_power_2.59-5.08,MAGX_-_fmax_2.59-5.08,MAGX_-_power_5.08-7.57,MAGX_-_fmax_5.08-7.57,MAGX_-_power_7.57-10.06,MAGX_-_fmax_7.57-10.06,MAGX_-_power_10.06-12.55,MAGX_-_fmax_10.06-12.55,MAGX_-_power_12.55-15.04,MAGX_-_fmax_12.55-15.04,MAGX_-_power_15.04-17.53,MAGX_-_fmax_15.04-17.53,MAGX_-_power_17.53-20.02,MAGX_-_fmax_17.53-20.02,MAGX_-_power_20.02-22.51,MAGX_-_fmax_20.02-22.51,MAGX_-_power_22.51-25.0,MAGX_-_fmax_22.51-25.0,MAGY_-_power_0.1-2.59,MAGY_-_fmax_0.1-2.59,MAGY_-_power_2.59-5.08,MAGY_-_fmax_2.59-5.08,MAGY_-_power_5.08-7.57,MAGY_-_fmax_5.08-7.57,MAGY_-_power_7.57-10.06,MAGY_-_fmax_7.57-10.06,MAGY_-_power_10.06-12.55,MAGY_-_fmax_10.06-12.55,MAGY_-_power_12.55-15.04,MAGY_-_fmax_12.55-15.04,MAGY_-_power_15.04-17.53,MAGY_-_fmax_15.04-17.53,MAGY_-_power_17.53-20.02,MAGY_-_fmax_17.53-20.02,MAGY_-_power_20.02-22.51,MAGY_-_fmax_20.02-22.51,MAGY_-_power_22.51-25.0,MAGY_-_fmax_22.51-25.0,MAGZ_-_power_0.1-2.59,MAGZ_-_fmax_0.1-2.59,MAGZ_-_power_2.59-5.08,MAGZ_-_fmax_2.59-5.08,MAGZ_-_power_5.08-7.57,MAGZ_-_fmax_5.08-7.57,MAGZ_-_power_7.57-10.06,MAGZ_-_fmax_7.57-10.06,MAGZ_-_power_10.06-12.55,MAGZ_-_fmax_10.06-12.55,MAGZ_-_power_12.55-15.04,MAGZ_-_fmax_12.55-15.04,MAGZ_-_power_15.04-17.53,MAGZ_-_fmax_15.04-17.53,MAGZ_-_power_17.53-20.02,MAGZ_-_fmax_17.53-20.02,MAGZ_-_power_20.02-22.51,MAGZ_-_fmax_20.02-22.51,MAGZ_-_power_22.51-25.0,MAGZ_-_fmax_22.51-25.0,GYRX_-_max_mean,GYRY_-_max_mean,GYRZ_-_max_mean,GYRX_-_min_mean,GYRY_-_min_mean,GYRZ_-_min_mean,GYRX_-_max_min,GYRY_-_max_min,GYRZ_-_max_min,GYRX_-_sd,GYRY_-_sd,GYRZ_-_sd,GYRX_-_integral,GYRY_-_integral,GYRZ_-_integral,GYRX_-_power_0.1-2.59,GYRX_-_fmax_0.1-2.59,GYRX_-_power_2.59-5.08,GYRX_-_fmax_2.59-5.08,GYRX_-_power_5.08-7.57,GYRX_-_fmax_5.08-7.57,GYRX_-_power_7.57-10.06,GYRX_-_fmax_7.57-10.06,GYRX_-_power_10.06-12.55,GYRX_-_fmax_10.06-12.55,GYRX_-_power_12.55-15.04,GYRX_-_fmax_12.55-15.04,GYRX_-_power_15.04-17.53,GYRX_-_fmax_15.04-17.53,GYRX_-_power_17.53-20.02,GYRX_-_fmax_17.53-20.02,GYRX_-_power_20.02-22.51,GYRX_-_fmax_20.02-22.51,GYRX_-_power_22.51-25.0,GYRX_-_fmax_22.51-25.0,GYRY_-_power_0.1-2.59,GYRY_-_fmax_0.1-2.59,GYRY_-_power_2.59-5.08,GYRY_-_fmax_2.59-5.08,GYRY_-_power_5.08-7.57,GYRY_-_fmax_5.08-7.57,GYRY_-_power_7.57-10.06,GYRY_-_fmax_7.57-10.06,GYRY_-_power_10.06-12.55,GYRY_-_fmax_10.06-12.55,GYRY_-_power_12.55-15.04,GYRY_-_fmax_12.55-15.04,GYRY_-_power_15.04-17.53,GYRY_-_fmax_15.04-17.53,GYRY_-_power_17.53-20.02,GYRY_-_fmax_17.53-20.02,GYRY_-_power_20.02-22.51,GYRY_-_fmax_20.02-22.51,GYRY_-_power_22.51-25.0,GYRY_-_fmax_22.51-25.0,GYRZ_-_power_0.1-2.59,GYRZ_-_fmax_0.1-2.59,GYRZ_-_power_2.59-5.08,GYRZ_-_fmax_2.59-5.08,GYRZ_-_power_5.08-7.57,GYRZ_-_fmax_5.08-7.57,GYRZ_-_power_7.57-10.06,GYRZ_-_fmax_7.57-10.06,GYRZ_-_power_10.06-12.55,GYRZ_-_fmax_10.06-12.55,GYRZ_-_power_12.55-15.04,GYRZ_-_fmax_12.55-15.04,GYRZ_-_power_15.04-17.53,GYRZ_-_fmax_15.04-17.53,GYRZ_-_power_17.53-20.02,GYRZ_-_fmax_17.53-20.02,GYRZ_-_power_20.02-22.51,GYRZ_-_fmax_20.02-22.51,GYRZ_-_power_22.51-25.0,GYRZ_-_fmax_22.51-25.0,ACCX_-_max_mean,ACCY_-_max_mean,ACCZ_-_max_mean,acc_mod_-_max_mean,acc_mod_plan_-_max_mean,ACCX_-_min_mean,ACCY_-_min_mean,ACCZ_-_min_mean,acc_mod_-_min_mean,acc_mod_plan_-_min_mean,ACCX_-_max_min,ACCY_-_max_min,ACCZ_-_max_min,acc_mod_-_max_min,acc_mod_plan_-_max_min,ACCX_-_sd,ACCY_-_sd,ACCZ_-_sd,acc_mod_-_sd,acc_mod_plan_-_sd,ACCX_-_integral,ACCY_-_integral,ACCZ_-_integral,acc_mod_-_integral,acc_mod_plan_-_integral,ACCX_-_power_0.1-2.59,ACCX_-_fmax_0.1-2.59,ACCX_-_power_2.59-5.08,ACCX_-_fmax_2.59-5.08,ACCX_-_power_5.08-7.57,ACCX_-_fmax_5.08-7.57,ACCX_-_power_7.57-10.06,ACCX_-_fmax_7.57-10.06,ACCX_-_power_10.06-12.55,ACCX_-_fmax_10.06-12.55,ACCX_-_power_12.55-15.04,ACCX_-_fmax_12.55-15.04,ACCX_-_power_15.04-17.53,ACCX_-_fmax_15.04-17.53,ACCX_-_power_17.53-20.02,ACCX_-_fmax_17.53-20.02,ACCX_-_power_20.02-22.51,ACCX_-_fmax_20.02-22.51,ACCX_-_power_22.51-25.0,ACCX_-_fmax_22.51-25.0,ACCY_-_power_0.1-2.59,ACCY_-_fmax_0.1-2.59,ACCY_-_power_2.59-5.08,ACCY_-_fmax_2.59-5.08,ACCY_-_power_5.08-7.57,ACCY_-_fmax_5.08-7.57,ACCY_-_power_7.57-10.06,ACCY_-_fmax_7.57-10.06,ACCY_-_power_10.06-12.55,ACCY_-_fmax_10.06-12.55,ACCY_-_power_12.55-15.04,ACCY_-_fmax_12.55-15.04,ACCY_-_power_15.04-17.53,ACCY_-_fmax_15.04-17.53,ACCY_-_power_17.53-20.02,ACCY_-_fmax_17.53-20.02,ACCY_-_power_20.02-22.51,ACCY_-_fmax_20.02-22.51,ACCY_-_power_22.51-25.0,ACCY_-_fmax_22.51-25.0,ACCZ_-_power_0.1-2.59,ACCZ_-_fmax_0.1-2.59,ACCZ_-_power_2.59-5.08,ACCZ_-_fmax_2.59-5.08,ACCZ_-_power_5.08-7.57,ACCZ_-_fmax_5.08-7.57,ACCZ_-_power_7.57-10.06,ACCZ_-_fmax_7.57-10.06,ACCZ_-_power_10.06-12.55,ACCZ_-_fmax_10.06-12.55,ACCZ_-_power_12.55-15.04,ACCZ_-_fmax_12.55-15.04,ACCZ_-_power_15.04-17.53,ACCZ_-_fmax_15.04-17.53,ACCZ_-_power_17.53-20.02,ACCZ_-_fmax_17.53-20.02,ACCZ_-_power_20.02-22.51,ACCZ_-_fmax_20.02-22.51,ACCZ_-_power_22.51-25.0,ACCZ_-_fmax_22.51-25.0,acc_mod_-_power_0.1-2.59,acc_mod_-_fmax_0.1-2.59,acc_mod_-_power_2.59-5.08,acc_mod_-_fmax_2.59-5.08,acc_mod_-_power_5.08-7.57,acc_mod_-_fmax_5.08-7.57,acc_mod_-_power_7.57-10.06,acc_mod_-_fmax_7.57-10.06,acc_mod_-_power_10.06-12.55,acc_mod_-_fmax_10.06-12.55,acc_mod_-_power_12.55-15.04,acc_mod_-_fmax_12.55-15.04,acc_mod_-_power_15.04-17.53,acc_mod_-_fmax_15.04-17.53,acc_mod_-_power_17.53-20.02,acc_mod_-_fmax_17.53-20.02,acc_mod_-_power_20.02-22.51,acc_mod_-_fmax_20.02-22.51,acc_mod_-_power_22.51-25.0,acc_mod_-_fmax_22.51-25.0,acc_mod_plan_-_power_0.1-2.59,acc_mod_plan_-_fmax_0.1-2.59,acc_mod_plan_-_power_2.59-5.08,acc_mod_plan_-_fmax_2.59-5.08,acc_mod_plan_-_power_5.08-7.57,acc_mod_plan_-_fmax_5.08-7.57,acc_mod_plan_-_power_7.57-10.06,acc_mod_plan_-_fmax_7.57-10.06,acc_mod_plan_-_power_10.06-12.55,acc_mod_plan_-_fmax_10.06-12.55,acc_mod_plan_-_power_12.55-15.04,acc_mod_plan_-_fmax_12.55-15.04,acc_mod_plan_-_power_15.04-17.53,acc_mod_plan_-_fmax_15.04-17.53,acc_mod_plan_-_power_17.53-20.02,acc_mod_plan_-_fmax_17.53-20.02,acc_mod_plan_-_power_20.02-22.51,acc_mod_plan_-_fmax_20.02-22.51,acc_mod_plan_-_power_22.51-25.0,acc_mod_plan_-_fmax_22.51-25.0,LAB
31.970000,9.070000,6.490000,-6.030000,-54.930000,-127.510000,38.000000,64.000000,134.000000,4.162824,6.081538,13.116779,-0.000000,0.000000,-0.000000,62.626950,2.000000,33.227220,4.000000,34.461268,7.000000,32.325012,10.000000,54.918459,11.000000,70.776846,15.000000,59.485359,17.000000,45.370028,20.000000,28.803375,22.000000,41.308672,24.000000,71.949766,2.000000,63.590902,3.000000,82.123241,7.000000,72.641741,9.000000,53.737951,11.000000,57.870329,13.000000,66.982929,16.000000,61.375013,20.000000,64.674216,22.000000,40.359427,25.000000,117.637860,2.000000,114.746692,5.000000,106.281256,7.000000,146.019318,8.000000,137.040120,12.000000,115.139408,15.000000,145.721666,17.000000,113.144425,18.000000,156.294207,22.000000,135.394445,25.000000,76.460000,84.580000,27.480000,-41.540000,-71.420000,-38.520000,118.000000,156.000000,66.000000,33.306882,37.604569,16.112405,0.000000,-0.000000,0.000000,1404.276299,1.000000,353.535592,4.000000,93.152776,6.000000,108.363672,8.000000,60.311463,12.000000,53.803729,14.000000,44.140065,16.000000,39.932204,18.000000,35.553304,21.000000,43.010153,25.000000,1370.356183,2.000000,734.939694,4.000000,439.770958,7.000000,205.637168,8.000000,70.053839,12.000000,70.473116,13.000000,62.285421,16.000000,38.027777,19.000000,51.330117,22.000000,30.117348,23.000000,678.006437,1.000000,222.897471,3.000000,78.338646,7.000000,36.219905,9.000000,57.838541,12.000000,37.247014,13.000000,39.848154,17.000000,20.582301,19.000000,24.575214,21.000000,23.638223,25.000000,70.760000,113.210000,60.450000,113.232180,59.144289,-95.240000,-116.790000,-74.550000,-112.374565,-71.776377,166.000000,230.000000,135.000000,225.606745,130.920666,43.845666,43.053756,29.474862,42.517985,29.697819,-0.000000,0.000000,0.000000,-0.000000,-0.000000,1427.960829,1.000000,861.704449,4.000000,798.095773,7.000000,248.960747,8.000000,160.372906,12.000000,209.815536,14.000000,119.654021,17.000000,91.497618,20.000000,75.439597,22.000000,95.723158,25.000000,1646.648941,1.000000,623.084916,3.000000,433.644072,7.000000,204.698034,10.000000,189.661549,11.000000,210.775291,13.000000,159.089989,17.000000,139.283822,19.000000,91.848746,21.000000,112.732770,25.000000,1093.786016,1.000000,273.122547,3.000000,127.011688,6.000000,97.072821,8.000000,114.828709,11.000000,213.314474,15.000000,254.410431,17.000000,199.939893,20.000000,106.788903,22.000000,108.474517,23.000000,1598.788339,1.000000,638.906093,3.000000,460.949787,7.000000,183.242329,10.000000,174.268646,11.000000,205.085399,13.000000,146.327099,17.000000,128.152872,19.000000,103.570969,21.000000,112.846846,23.000000,976.691338,1.000000,317.644749,3.000000,295.293516,6.000000,174.799465,8.000000,161.294302,11.000000,254.487165,15.000000,229.799543,17.000000,192.793392,20.000000,122.169022,22.000000,114.752676,23.000000,0.000000
6.050000,4.510000,7.390000,-4.950000,-4.490000,-4.610000,11.000000,9.000000,12.000000,2.586020,2.471821,2.622575,0.000000,-0.000000,-0.000000,22.307116,2.000000,31.999113,4.000000,37.642773,7.000000,55.797353,8.000000,24.173342,12.000000,22.160820,15.000000,37.721025,16.000000,19.321312,18.000000,26.375126,21.000000,26.557717,25.000000,40.457747,2.000000,35.662906,4.000000,19.507994,7.000000,27.009343,9.000000,26.795477,11.000000,37.190046,14.000000,19.275832,16.000000,31.669010,18.000000,20.333612,22.000000,16.352049,23.000000,33.083198,1.000000,43.431937,3.000000,32.091364,7.000000,22.303516,8.000000,36.086477,12.000000,26.889137,13.000000,31.864017,16.000000,29.321608,18.000000,26.719605,21.000000,26.648452,24.000000,17.760000,30.820000,20.390000,-24.240000,-31.180000,-25.610000,42.000000,62.000000,46.000000,10.023093,11.185151,10.930595,-0.000000,-0.000000,-0.000000,377.778235,1.000000,162.000371,3.000000,34.981845,7.000000,68.548264,8.000000,55.658956,11.000000,47.952310,14.000000,22.929145,17.000000,51.248111,18.000000,33.308505,21.000000,43.155428,23.000000,187.656317,2.000000,261.106517,4.000000,345.136280,6.000000,94.595029,9.000000,95.814325,11.000000,92.837947,13.000000,46.013619,16.000000,44.378915,18.000000,17.653128,22.000000,34.981972,23.000000,396.826718,1.000000,227.315898,3.000000,128.069767,7.000000,75.571380,9.000000,70.229869,12.000000,59.558692,13.000000,41.146859,17.000000,40.580087,18.000000,40.855440,22.000000,29.150406,23.000000,74.010000,45.830000,45.400000,45.141746,42.511547,-47.990000,-45.170000,-49.600000,-43.172331,-53.119761,122.000000,91.000000,95.000000,88.314077,95.631309,20.736198,16.375015,21.421485,16.415642,22.426841,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,298.246228,1.000000,508.229853,3.000000,421.373460,6.000000,131.668226,8.000000,201.861184,12.000000,203.904966,13.000000,222.758971,16.000000,82.917418,18.000000,38.476985,21.000000,124.393996,24.000000,307.679087,1.000000,185.765701,3.000000,163.459661,7.000000,236.210617,9.000000,136.785167,11.000000,162.702568,13.000000,102.681142,17.000000,128.698626,18.000000,159.500255,21.000000,127.125382,23.000000,364.919090,1.000000,209.280360,4.000000,105.441837,7.000000,214.504306,8.000000,128.807540,12.000000,93.301763,14.000000,225.102051,16.000000,296.893244,19.000000,132.126855,22.000000,191.078612,23.000000,301.789891,1.000000,205.014115,3.000000,148.971601,7.000000,241.373654,9.000000,145.368924,11.000000,161.441422,13.000000,107.439687,17.000000,101.475193,18.000000,158.220804,21.000000,123.990691,23.000000,414.193150,1.000000,330.333777,4.000000,211.929922,7.000000,214.595958,8.000000,127.884481,12.000000,105.869546,14.000000,191.501764,16.000000,277.115139,19.000000,131.603884,22.000000,199.115131,23.000000,0.000000
6.610000,6.690000,5.350000,-4.390000,-6.310000,-6.650000,11.000000,13.000000,12.000000,2.420310,2.791756,3.031089,-0.000000,-0.000000,-0.000000,2.942457,1.000000,34.686478,3.000000,18.583979,7.000000,29.464247,9.000000,38.049652,11.000000,15.949221,13.000000,49.002508,16.000000,24.458704,19.000000,12.060941,22.000000,25.172738,23.000000,29.361716,2.000000,12.952077,3.000000,18.156708,7.000000,44.919828,10.000000,58.199424,11.000000,18.238801,14.000000,22.061429,17.000000,38.243469,18.000000,33.840349,22.000000,31.419713,24.000000,5.589481,1.000000,38.939373,4.000000,28.841800,7.000000,68.196762,9.000000,53.686748,12.000000,30.971454,14.000000,20.561201,16.000000,26.514424,19.000000,20.590795,22.000000,19.401555,23.000000,16.810000,38.230000,14.270000,-16.190000,-31.770000,-25.730000,33.000000,70.000000,40.000000,6.380744,14.922369,9.851756,0.000000,-0.000000,-0.000000,194.152692,2.000000,67.648479,3.000000,93.796399,6.000000,86.540809,9.000000,57.638928,12.000000,50.669568,14.000000,24.186522,16.000000,36.129125,19.000000,20.129071,21.000000,47.614365,25.000000,199.373827,2.000000,303.438671,4.000000,319.268415,6.000000,209.014508,9.000000,124.131282,11.000000,89.609841,13.000000,93.101373,16.000000,45.378590,19.000000,28.828021,21.000000,47.931601,23.000000,430.327612,2.000000,132.478049,3.000000,85.442918,6.000000,56.248458,9.000000,32.752090,11.000000,35.858448,13.000000,28.024728,16.000000,16.683316,20.000000,22.320475,22.000000,18.352165,23.000000,53.410000,46.230000,52.830000,46.024053,56.806838,-65.590000,-45.770000,-43.170000,-46.236701,-49.090764,119.000000,92.000000,96.000000,92.260754,105.897602,23.961258,19.579507,18.015024,19.667036,19.763293,-0.000000,0.000000,-0.000000,0.000000,0.000000,612.370124,1.000000,314.400367,4.000000,419.142799,6.000000,304.286925,9.000000,62.668983,11.000000,245.956449,14.000000,70.438881,16.000000,136.412913,18.000000,141.468232,22.000000,85.857077,23.000000,187.096037,2.000000,462.515581,4.000000,413.607701,7.000000,184.267394,9.000000,103.943842,12.000000,172.553875,14.000000,103.408078,17.000000,116.252874,18.000000,131.014363,21.000000,151.659475,24.000000,340.679831,1.000000,187.522283,4.000000,308.729506,7.000000,95.718900,9.000000,107.756911,12.000000,131.489485,13.000000,51.685486,16.000000,269.951323,19.000000,154.737581,22.000000,176.062479,24.000000,208.531302,2.000000,470.844167,4.000000,424.765394,7.000000,187.187430,9.000000,97.656560,12.000000,168.061219,14.000000,98.304877,17.000000,88.773158,18.000000,119.183892,21.000000,149.205328,24.000000,543.335898,1.000000,133.272892,4.000000,274.493087,7.000000,113.234465,10.000000,115.997629,12.000000,119.637689,13.000000,63.508938,16.000000,269.385839,19.000000,146.081066,22.000000,159.013179,23.000000,0.000000
5.830000,6.190000,5.530000,-4.170000,-5.810000,-5.470000,10.000000,12.000000,11.000000,2.664789,2.614173,2.688699,-0.000000,-0.000000,0.000000,52.041380,1.000000,21.994292,3.000000,29.426475,7.000000,39.186887,9.000000,36.962422,11.000000,16.732691,13.000000,50.952362,16.000000,22.900800,20.000000,7.369203,21.000000,20.113559,23.000000,33.097999,2.000000,27.448886,4.000000,37.088196,7.000000,35.323498,8.000000,50.831327,11.000000,18.175464,13.000000,34.000041,16.000000,28.951077,19.000000,23.664674,21.000000,22.276913,24.000000,42.233843,2.000000,57.009436,5.000000,44.878093,7.000000,17.071411,9.000000,32.066834,12.000000,15.316645,13.000000,13.172236,17.000000,39.249253,20.000000,18.515787,21.000000,16.381460,25.000000,12.810000,38.260000,9.240000,-18.190000,-88.740000,-21.760000,31.000000,127.000000,31.000000,6.685350,24.968228,6.015181,0.000000,-0.000000,0.000000,110.838893,1.000000,156.144014,5.000000,126.964553,7.000000,139.314349,9.000000,15.794805,12.000000,27.921610,13.000000,34.331114,17.000000,26.544524,19.000000,32.778435,22.000000,22.896641,23.000000,737.188254,2.000000,653.163357,3.000000,480.512329,7.000000,194.142558,8.000000,54.208476,11.000000,69.061863,14.000000,32.786918,17.000000,28.238550,20.000000,49.150099,22.000000,40.328058,24.000000,185.104639,1.000000,110.049821,5.000000,130.881766,7.000000,79.403395,9.000000,23.007307,12.000000,35.233490,14.000000,7.431392,16.000000,14.658304,19.000000,17.519390,21.000000,9.215781,25.000000,67.270000,38.500000,85.790000,35.754775,60.515426,-104.730000,-35.500000,-52.210000,-38.346227,-44.983667,172.000000,74.000000,138.000000,74.101002,105.499093,30.546311,15.432757,23.037055,15.596248,19.149576,0.000000,0.000000,0.000000,0.000000,-0.000000,613.133656,2.000000,901.471374,4.000000,471.753711,6.000000,264.772960,10.000000,248.826947,11.000000,119.630247,14.000000,80.650617,17.000000,83.136763,20.000000,131.838092,21.000000,113.507480,25.000000,154.972290,2.000000,173.286894,3.000000,239.972469,7.000000,250.463166,10.000000,154.483593,11.000000,99.278673,15.000000,171.288749,16.000000,150.441634,19.000000,101.536795,21.000000,78.506286,23.000000,466.394565,1.000000,374.749162,3.000000,379.785957,7.000000,282.968340,9.000000,93.073293,11.000000,256.751333,13.000000,205.096876,16.000000,190.530961,20.000000,79.679580,21.000000,186.393143,24.000000,177.070608,2.000000,180.283890,3.000000,242.540272,7.000000,254.210676,10.000000,159.711908,11.000000,98.035582,15.000000,171.501793,16.000000,150.873818,19.000000,95.790962,21.000000,72.562295,23.000000,259.996484,1.000000,255.043034,4.000000,207.608200,7.000000,289.503161,9.000000,194.641397,11.000000,238.755131,14.000000,218.932417,16.000000,173.850789,20.000000,52.991682,21.000000,214.448564,25.000000,0.000000
5.080000,5.800000,6.360000,-4.920000,-4.200000,-5.640000,10.000000,10.000000,12.000000,2.427674,2.760435,2.765936,-0.000000,-0.000000,0.000000,43.939378,1.000000,21.077036,4.000000,16.863375,7.000000,23.022055,8.000000,24.912236,11.000000,38.085327,13.000000,36.559335,17.000000,31.974149,18.000000,19.062832,21.000000,30.308506,25.000000,34.530721,1.000000,30.136050,4.000000,18.081705,6.000000,38.299934,8.000000,18.111841,11.000000,54.389973,13.000000,37.491511,17.000000,16.735144,18.000000,20.725057,22.000000,20.904417,24.000000,32.244321,1.000000,44.363492,3.000000,18.994688,7.000000,28.437519,9.000000,37.932491,11.000000,25.043857,13.000000,24.637692,17.000000,39.566861,18.000000,46.758150,22.000000,17.759952,24.000000,21.180000,23.460000,21.830000,-18.820000,-21.540000,-16.170000,40.000000,45.000000,38.000000,8.481014,9.931183,9.711905,0.000000,0.000000,-0.000000,286.258370,1.000000,77.062057,4.000000,69.915026,7.000000,78.864051,9.000000,59.230569,11.000000,54.746460,14.000000,50.293402,17.000000,38.042813,19.000000,32.018223,21.000000,42.132804,24.000000,232.663985,1.000000,212.898902,3.000000,265.920615,6.000000,131.415955,9.000000,77.524503,12.000000,39.064763,13.000000,24.118772,16.000000,20.792590,18.000000,22.498263,22.000000,14.140450,24.000000,439.688385,1.000000,89.459155,3.000000,46.421640,6.000000,46.582465,9.000000,44.129367,11.000000,45.444355,13.000000,7.946863,17.000000,20.534755,19.000000,26.366956,21.000000,16.187609,24.000000,29.230000,32.400000,38.890000,38.253962,38.370334,-31.770000,-37.600000,-60.110000,-34.327559,-58.812432,61.000000,70.000000,99.000000,72.581520,97.182767,15.043839,14.569832,21.101135,14.431723,19.538139,0.000000,0.000000,-0.000000,-0.000000,-0.000000,434.713598,1.000000,232.974120,3.000000,222.351080,6.000000,92.603134,8.000000,131.415356,11.000000,174.052207,13.000000,94.893031,16.000000,134.092792,20.000000,81.659214,21.000000,88.161505,23.000000,145.661264,2.000000,181.869112,5.000000,277.922367,6.000000,125.096754,10.000000,88.389133,12.000000,155.364390,14.000000,150.723619,17.000000,132.682140,19.000000,88.503918,22.000000,77.918520,23.000000,273.347345,1.000000,301.782703,3.000000,191.066207,7.000000,282.034492,8.000000,95.104751,11.000000,200.813547,15.000000,270.329880,17.000000,137.725967,18.000000,151.240683,22.000000,145.827705,25.000000,124.817374,2.000000,191.472690,5.000000,283.543551,6.000000,113.092113,8.000000,93.133009,12.000000,145.287193,13.000000,147.053723,17.000000,132.427570,19.000000,80.327214,22.000000,70.881921,23.000000,212.598922,2.000000,294.916846,3.000000,246.633379,7.000000,239.131121,9.000000,59.302398,11.000000,194.942602,14.000000,243.371714,17.000000,140.870820,18.000000,166.721386,22.000000,122.918109,25.000000,0.000000
5.980000,9.140000,6.640000,-6.020000,-4.860000,-5.360000,12.000000,14.000000,12.000000,2.734886,2.580775,2.847876,0.000000,0.000000,-0.000000,44.295431,2.000000,32.330095,4.000000,55.087968,7.000000,32.428685,9.000000,44.479058,12.000000,24.347833,14.000000,24.964553,17.000000,16.352574,18.000000,23.673236,21.000000,31.098720,24.000000,23.800049,1.000000,27.269437,4.000000,31.462276,6.000000,24.667411,8.000000,29.369063,11.000000,37.362126,15.000000,37.303389,16.000000,38.854843,19.000000,25.704284,21.000000,19.830076,23.000000,41.841409,1.000000,40.547275,5.000000,31.509719,6.000000,47.386549,8.000000,28.900333,11.000000,41.716010,13.000000,27.647414,16.000000,20.383767,18.000000,21.385813,21.000000,20.220432,23.000000,13.100000,29.320000,17.540000,-12.900000,-40.680000,-28.460000,26.000000,70.000000,46.000000,5.510898,16.056700,9.790220,-0.000000,-0.000000,0.000000,172.402435,1.000000,66.926651,3.000000,97.207712,6.000000,56.425358,9.000000,67.029658,12.000000,37.538074,13.000000,21.261137,17.000000,28.755250,20.000000,30.002542,21.000000,22.922309,23.000000,476.042111,1.000000,321.529436,3.000000,375.880850,6.000000,81.713604,8.000000,143.359950,11.000000,72.226699,14.000000,25.747247,16.000000,21.767079,18.000000,22.951997,21.000000,27.529217,25.000000,365.965698,2.000000,171.990355,3.000000,141.858594,7.000000,69.180296,9.000000,94.342197,11.000000,34.780085,14.000000,28.720313,17.000000,24.718719,19.000000,13.201471,22.000000,22.489454,23.000000,96.310000,45.850000,75.810000,31.310321,66.215593,-80.690000,-33.150000,-51.190000,-42.365319,-53.572802,177.000000,79.000000,127.000000,73.675641,119.788396,38.076947,14.984242,25.040246,14.576832,21.909486,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,1474.165143,1.000000,417.981692,3.000000,301.705251,6.000000,240.054058,8.000000,304.155580,11.000000,160.911575,15.000000,115.986247,17.000000,176.610183,18.000000,159.168978,21.000000,140.944908,24.000000,300.783017,2.000000,218.620931,4.000000,204.519424,6.000000,216.141601,9.000000,71.854586,11.000000,93.046020,13.000000,88.052195,16.000000,58.090405,18.000000,210.582977,21.000000,152.436882,25.000000,694.297062,1.000000,318.281343,3.000000,301.019215,7.000000,187.639457,9.000000,220.411085,12.000000,224.655045,14.000000,136.872331,17.000000,172.412641,20.000000,240.932891,22.000000,76.497673,25.000000,266.483862,2.000000,215.452520,4.000000,193.805744,6.000000,215.522658,10.000000,72.885790,11.000000,106.919250,13.000000,76.852998,16.000000,65.240680,18.000000,206.060890,21.000000,154.543178,25.000000,421.917452,1.000000,200.793372,4.000000,332.605771,7.000000,233.123249,9.000000,285.300307,12.000000,207.141681,14.000000,117.216623,17.000000,199.657540,19.000000,240.669539,21.000000,89.151329,25.000000,0.000000
