# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
0.000000000000000000e+00,2.673160026123838628e-02,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.295005148469642098e-02,7.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.041549216401076216e-03,-2.334356339177157125e-02,6.275890751377162860e-03,1.916850270815445567e-02,2.673160026123838628e-02,1.041549216401076216e-03
0.000000000000000000e+00,1.327643764039138086e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.327643764039138086e-02,1.575000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.495028368731679655e-04,-8.478732688543488827e-03,3.611753378255780963e-03,1.327643764039138086e-02,1.327643764039138086e-02,1.495028368731679655e-04
0.000000000000000000e+00,1.327643764039138086e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.327643764039138086e-02,5.750000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.009054925707289003e-05,-8.478732688543488827e-03,4.012880163665095284e-03,1.327643764039138086e-02,1.327643764039138086e-02,-7.009054925707289003e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-4.654033282260591547e-04,-6.640355423060850804e-03,2.481750131860843440e-03,nan,5.883136612686301614e-03,-4.654033282260591547e-04
1.016292341339993799e+00,2.319047475100155520e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.016292341339993799e+00,0.000000000000000000e+00,2.319047475100155520e-01,1.975000000000000000e+01,0.000000000000000000e+00,1.016292341339993799e+00,8.863125258472796461e-03,-8.269801450914771035e-03,4.061126921688468921e-02,2.319047475100155520e-01,2.319047475100155520e-01,8.863125258472796461e-03
1.016292341339993799e+00,2.319047475100155520e-01,2.000000000000000000e+00,5.000000000000000000e-01,1.016292341339993799e+00,4.250000000000000000e+00,1.919486535334522237e-01,9.750000000000000000e+00,2.375000000000000000e+00,1.016292341339993799e+00,2.798503739293498743e-02,-8.269801450914771035e-03,5.668586331997480660e-02,1.519925595568888954e-01,2.319047475100155520e-01,2.798503739293498743e-02
1.350000375880819981e+01,1.519925595568888954e-01,2.000000000000000000e+00,5.000000000000000000e-01,1.350000375880819981e+01,5.000000000000000000e-01,8.193856889634226759e-02,1.750000000000000000e+00,5.000000000000000000e-01,1.350000375880819981e+01,1.885043074463619434e-02,-8.377302420481569367e-03,4.388994397692563137e-02,1.188457823579563977e-02,2.152026462302356058e-01,1.885043074463619434e-02
0.000000000000000000e+00,1.188457823579563977e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.188457823579563977e-02,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.658270492642135602e-04,-8.779829155336815738e-03,3.999712798395077366e-03,1.188457823579563977e-02,1.188457823579563977e-02,-5.658270492642135602e-04
2.502541875152206052e-01,4.066055119389200279e-02,2.000000000000000000e+00,1.000000000000000000e+00,5.000440763716778036e-01,1.250000000000000000e+00,3.786708345771494511e-02,1.350000000000000000e+01,1.125000000000000000e+00,3.751491319434492322e-01,3.991168446155689449e-03,-8.779829155336815738e-03,1.098959247215417281e-02,3.507361572153788742e-02,4.066055119389200279e-02,3.991168446155689449e-03
2.502541875152206052e-01,4.466886144408437898e-01,4.000000000000000000e+00,1.000000000000000000e+00,1.549333761709586810e+00,1.250000000000000000e+00,2.140493523367992812e-01,3.500000000000000000e+00,1.125000000000000000e+00,7.665440085321617580e-01,4.867117217059262896e-02,-1.732965093931293499e-02,1.094968188363017320e-01,3.507361572153788742e-02,4.466886144408437898e-01,4.867117217059262896e-02
1.250129918455360922e+00,4.466886144408437898e-01,5.000000000000000000e+00,2.250000000000000000e+00,1.549333761709586810e+00,6.000000000000000000e+00,3.055604866940520026e-01,8.000000000000000000e+00,4.125000000000000000e+00,1.399731840082473866e+00,7.846378063809493486e-02,-1.732965093931293499e-02,1.310476896328226504e-01,4.078011279179338811e-02,4.466886144408437898e-01,7.846378063809493486e-02
1.250129918455360922e+00,4.258339572319835287e-01,4.000000000000000000e+00,5.000000000000000000e-01,1.250129918455360922e+00,2.250000000000000000e+00,1.966475757228456078e-01,5.000000000000000000e-01,1.375000000000000000e+00,1.250129918455360922e+00,3.438145315073617286e-02,-8.621193254306547260e-03,8.920114602162322603e-02,3.925111185288976401e-02,4.258339572319835287e-01,3.438145315073617286e-02
2.503757265063145665e-01,1.774738873490545599e-01,4.000000000000000000e+00,5.000000000000000000e-01,5.132640859615571483e-01,2.250000000000000000e+00,7.335729358933554267e-02,6.750000000000000000e+00,1.187500000000000000e+00,3.818199062339358574e-01,1.174085322001647627e-02,-5.409251419074412315e-02,4.404069822030653308e-02,3.112020142577043291e-02,1.774738873490545599e-01,1.174085322001647627e-02
2.503757265063145665e-01,1.774738873490545599e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.132640859615571483e-01,2.250000000000000000e+00,7.804235086249364239e-02,1.750000000000000000e+00,1.500000000000000000e+00,4.233616543366671148e-01,1.774205590334394442e-02,-5.409251419074412315e-02,4.891435468000297077e-02,1.336908667960745589e-02,1.774738873490545599e-01,1.774205590334394442e-02
5.064451505421294630e-01,2.419940372217181945e-01,3.000000000000000000e+00,1.750000000000000000e+00,7.723948349171199101e-01,2.000000000000000000e+00,1.260092430099113425e-01,2.500000000000000000e+00,1.875000000000000000e+00,6.394199927296246866e-01,1.852311172469192288e-02,-3.319128316276209745e-02,5.067307587034566158e-02,1.336908667960745589e-02,2.419940372217181945e-01,1.852311172469192288e-02
7.723948349171199101e-01,2.419940372217181945e-01,2.000000000000000000e+00,2.000000000000000000e+00,7.723948349171199101e-01,2.000000000000000000e+00,1.274025429118424979e-01,6.000000000000000000e+00,2.000000000000000000e+00,7.723948349171199101e-01,1.328143419359086898e-02,-1.250820273679631445e-02,4.566431991435559307e-02,1.281104860196680129e-02,2.419940372217181945e-01,1.328143419359086898e-02
2.500126503887324381e-01,1.971463013920569107e-01,3.000000000000000000e+00,1.000000000000000000e+00,5.173679106232844660e-01,1.000000000000000000e+00,8.116137378605230157e-02,5.000000000000000000e-01,1.000000000000000000e+00,3.836902805060084520e-01,6.570833892906101370e-03,-1.293097834678247349e-02,2.879945761210601571e-02,1.281104860196680129e-02,1.971463013920569107e-01,6.570833892906101370e-03
2.500126503887324381e-01,3.609100390791771806e-01,4.000000000000000000e+00,1.000000000000000000e+00,1.295596152120254363e+00,2.750000000000000000e+00,1.560757680097351885e-01,4.250000000000000000e+00,1.875000000000000000e+00,7.032691580851350155e-01,3.640017980975951417e-02,-2.078135303342643070e-02,7.754160515642111173e-02,3.271996020357348378e-02,3.609100390791771806e-01,3.640017980975951417e-02
7.500999192082685729e-01,3.609100390791771806e-01,2.000000000000000000e+00,2.000000000000000000e+00,1.295596152120254363e+00,2.750000000000000000e+00,1.968149996413753322e-01,3.750000000000000000e+00,2.375000000000000000e+00,1.022848035664261523e+00,3.068504273087811068e-02,-2.078135303342643070e-02,7.448032418615932460e-02,3.271996020357348378e-02,3.609100390791771806e-01,3.068504273087811068e-02
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.360559314563359602e-04,-7.344892593451057827e-03,3.737719840247294076e-03,nan,9.017031186834834067e-03,-2.360559314563359602e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-6.567927972640517703e-04,-7.344892593451057827e-03,3.035276450988352512e-03,nan,9.017031186834834067e-03,-6.567927972640517703e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-6.561220815105975107e-04,-5.855187164416519874e-03,2.456369304891349494e-03,nan,5.731363797204125365e-03,-6.561220815105975107e-04
7.500121473505405589e-01,3.364664090515850914e-02,1.000000000000000000e+00,1.250000000000000000e+00,7.500121473505405589e-01,1.250000000000000000e+00,3.364664090515850914e-02,1.725000000000000000e+01,1.250000000000000000e+00,7.500121473505405589e-01,1.202228502096678534e-03,-7.941487990326290269e-03,8.872578446036300664e-03,3.364664090515850914e-02,3.364664090515850914e-02,1.202228502096678534e-03
7.500121473505405589e-01,2.413824459618991725e-01,4.000000000000000000e+00,1.250000000000000000e+00,1.012101874305933347e+00,1.500000000000000000e+00,1.242669443171822707e-01,7.250000000000000000e+00,1.375000000000000000e+00,8.446689713396450250e-01,2.437820822749118058e-02,-1.106584231249840844e-02,5.756874884620671873e-02,1.631906580751912861e-02,2.413824459618991725e-01,2.437820822749118058e-02
7.718928923624609473e-01,2.413824459618991725e-01,4.000000000000000000e+00,2.500000000000000000e-01,1.012101874305933347e+00,2.500000000000000000e+00,1.209738460834151458e-01,2.750000000000000000e+00,1.416666666666666741e+00,8.919973833341972025e-01,2.763203007664482083e-02,-1.106584231249840844e-02,5.767203022497966597e-02,1.631906580751912861e-02,2.413824459618991725e-01,2.763203007664482083e-02
0.000000000000000000e+00,2.047424797009000930e-02,1.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.047424797009000930e-02,2.500000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,4.258518425440041902e-03,-6.624531903814290246e-03,1.555995623460088018e-02,2.047424797009000930e-02,1.004334370232998208e-01,4.258518425440041902e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.139293394288065420e-04,-4.584783388545510263e-03,1.843190969729026872e-03,nan,2.640117343560788310e-03,-7.139293394288065420e-04
0.000000000000000000e+00,1.911725818459603099e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911725818459603099e-02,1.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.489225015549037030e-05,-6.799752743899933893e-03,4.141143330491508200e-03,1.911725818459603099e-02,1.911725818459603099e-02,8.489225015549037030e-05
7.522245789099829549e-01,9.712964315772476542e-02,4.000000000000000000e+00,0.000000000000000000e+00,7.522245789099829549e-01,0.000000000000000000e+00,5.158657783676921793e-02,9.000000000000000000e+00,0.000000000000000000e+00,7.522245789099829549e-01,9.341688531650210736e-03,-8.680149412709114998e-03,2.324437594118286196e-02,1.770029754392637988e-02,9.712964315772476542e-02,9.341688531650210736e-03
5.029387376099103690e-01,1.063869136138084759e+00,6.000000000000000000e+00,1.750000000000000000e+00,1.086356353822455656e+00,3.250000000000000000e+00,3.046328979767647382e-01,1.750000000000000000e+00,2.750000000000000000e+00,7.805065567807830673e-01,9.224981538124918390e-02,-2.466391600246264915e-02,2.090815257420045314e-01,1.770029754392637988e-02,1.063869136138084759e+00,9.224981538124918390e-02
5.029387376099103690e-01,1.063869136138084759e+00,4.000000000000000000e+00,1.750000000000000000e+00,1.086356353822455656e+00,3.250000000000000000e+00,4.373625609190565644e-01,1.750000000000000000e+00,2.333333333333333481e+00,7.805126697075581710e-01,9.108851598529237037e-02,-2.466391600246264915e-02,2.097144929942609815e-01,8.594562810645245410e-02,1.063869136138084759e+00,9.108851598529237037e-02
7.522429176903085990e-01,1.088819089781187799e-01,1.000000000000000000e+00,2.000000000000000000e+00,7.522429176903085990e-01,2.000000000000000000e+00,1.088819089781187799e-01,3.500000000000000000e+00,2.000000000000000000e+00,7.522429176903085990e-01,7.532474987633616323e-03,-8.912023738089414060e-03,2.476937928909203612e-02,1.088819089781187799e-01,1.088819089781187799e-01,7.532474987633616323e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.048204067870871312e-03,-6.902523679366612264e-03,2.825200145495252065e-03,nan,7.539908458614741349e-03,-1.048204067870871312e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.355740819177623981e-03,-9.145435944627799962e-03,2.845256439949953638e-03,nan,4.422584722818090341e-03,-1.355740819177623981e-03
1.001088765861213092e+00,5.695356849079528105e-01,4.000000000000000000e+00,4.250000000000000000e+00,1.306541755257446979e+00,4.250000000000000000e+00,2.954365442404391362e-01,1.200000000000000000e+01,4.250000000000000000e+00,1.153815260559329925e+00,7.708982088583220260e-02,-2.297370200552717456e-02,1.394950741676642403e-01,9.734204649778199769e-02,5.695356849079528105e-01,7.708982088583220260e-02
1.001088765861213092e+00,5.695356849079528105e-01,5.000000000000000000e+00,5.000000000000000000e-01,1.306541755257446979e+00,5.000000000000000000e+00,2.439817063022229893e-01,2.000000000000000000e+00,3.250000000000000000e+00,1.153815260559329925e+00,7.983100352744584849e-02,-2.297370200552717456e-02,1.381072410815238627e-01,3.816235454935834603e-02,5.695356849079528105e-01,7.983100352744584849e-02
1.006905123677054315e+00,1.808184957813525617e-01,2.000000000000000000e+00,5.000000000000000000e-01,1.006905123677054315e+00,5.000000000000000000e-01,1.094904251653554539e-01,1.250000000000000000e+00,5.000000000000000000e-01,1.006905123677054315e+00,8.797951630324514841e-03,-1.701616658269122784e-02,3.811065184985885923e-02,3.816235454935834603e-02,1.808184957813525617e-01,8.797951630324514841e-03
1.006905123677054315e+00,1.808184957813525617e-01,3.000000000000000000e+00,2.500000000000000000e-01,1.006905123677054315e+00,3.000000000000000000e+00,1.054595782973760665e-01,9.750000000000000000e+00,1.625000000000000000e+00,1.006905123677054315e+00,1.859637776598252121e-02,-1.701616658269122784e-02,5.005842678260499778e-02,2.253095055918730161e-02,1.808184957813525617e-01,1.859637776598252121e-02
0.000000000000000000e+00,1.130292885515883361e-01,2.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,6.778011955538781885e-02,1.250000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,1.125467372138299824e-02,-9.246453823865019572e-03,3.536577007362184250e-02,2.253095055918730161e-02,1.728162695079873412e-01,1.125467372138299824e-02
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.231650806129648643e-03,-8.757782312801776214e-03,2.615846845922119041e-03,nan,4.393299700014341447e-03,-1.231650806129648643e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-6.245098600757059476e-04,-8.757782312801776214e-03,2.545075272631963387e-03,nan,7.193276110550983482e-03,-6.245098600757059476e-04
5.012722575382735357e-01,6.748390627650668883e-02,1.000000000000000000e+00,1.500000000000000000e+00,5.012722575382735357e-01,1.500000000000000000e+00,6.748390627650668883e-02,1.800000000000000000e+01,1.500000000000000000e+00,5.012722575382735357e-01,3.119981420485741681e-03,-1.126462922815085754e-02,1.466914840765846766e-02,6.748390627650668883e-02,6.748390627650668883e-02,3.119981420485741681e-03
5.012722575382735357e-01,6.748390627650668883e-02,1.000000000000000000e+00,1.500000000000000000e+00,5.012722575382735357e-01,1.500000000000000000e+00,6.748390627650668883e-02,8.000000000000000000e+00,1.500000000000000000e+00,5.012722575382735357e-01,3.806213651567695762e-03,-1.126462922815085754e-02,1.468949935896539383e-02,6.748390627650668883e-02,6.748390627650668883e-02,3.806213651567695762e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.272783283557874951e-04,-3.830151638151702009e-03,3.045867934995765119e-03,nan,1.179166118581531641e-02,5.272783283557874951e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.666393271594138192e-04,-5.245183772181194470e-03,2.848616355167441026e-03,nan,1.192600070109584021e-02,-1.666393271594138192e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.103073464218285782e-04,-5.245183772181194470e-03,2.849983157380728185e-03,nan,1.192600070109584021e-02,-2.103073464218285782e-04
0.000000000000000000e+00,4.164167675257224310e-02,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,4.164167675257224310e-02,1.850000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00,2.904968725663210688e-04,-3.388275493241615921e-02,7.718650594704237755e-03,4.164167675257224310e-02,4.164167675257224310e-02,2.904968725663210688e-04
5.014458076478962578e-01,7.614026420485753288e-02,2.000000000000000000e+00,5.000000000000000000e-01,5.014458076478962578e-01,1.500000000000000000e+00,5.889097047871488799e-02,8.500000000000000000e+00,1.000000000000000000e+00,5.014458076478962578e-01,4.654679163623677215e-03,-3.388275493241615921e-02,1.742297551260526059e-02,4.164167675257224310e-02,7.614026420485753288e-02,4.654679163623677215e-03
5.014458076478962578e-01,7.614026420485753288e-02,2.000000000000000000e+00,1.500000000000000000e+00,5.014458076478962578e-01,1.500000000000000000e+00,4.634157156491208740e-02,7.250000000000000000e+00,1.500000000000000000e+00,5.014458076478962578e-01,5.036585727300387123e-03,-9.540288467057622679e-03,1.600057468425527749e-02,1.654287892496664192e-02,7.614026420485753288e-02,5.036585727300387123e-03
0.000000000000000000e+00,1.654287892496664192e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654287892496664192e-02,4.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.961867379109990201e-04,-9.540288467057622679e-03,3.945807090405575347e-03,1.654287892496664192e-02,1.654287892496664192e-02,6.961867379109990201e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.420333218168000290e-04,-4.609309711660070086e-03,2.204078651868719100e-03,nan,5.133185953177965555e-03,-1.420333218168000290e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-3.155378235542807721e-04,-4.609309711660070086e-03,2.268131646809252912e-03,nan,5.133185953177965555e-03,-3.155378235542807721e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.311130922251769458e-05,-4.570337089231990557e-03,3.629151394413427864e-03,nan,1.411368482502922683e-02,-2.311130922251769458e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,3.073978274613774100e-04,-4.570337089231990557e-03,3.484584224348474465e-03,nan,1.411368482502922683e-02,3.073978274613774100e-04
2.500154116800026305e-01,2.436771246325397655e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.500154116800026305e-01,5.000000000000000000e-01,2.436771246325397655e-02,1.525000000000000000e+01,5.000000000000000000e-01,2.500154116800026305e-01,1.331407484534806538e-03,-5.059541901507591533e-03,5.257181503243807397e-03,2.436771246325397655e-02,2.436771246325397655e-02,1.331407484534806538e-03
2.500154116800026305e-01,2.436771246325397655e-02,2.000000000000000000e+00,2.500000000000000000e-01,2.500154116800026305e-01,5.000000000000000000e-01,2.329155420106107655e-02,5.250000000000000000e+00,3.750000000000000000e-01,2.500154116800026305e-01,2.188093770979716163e-03,-5.059541901507591533e-03,5.954228458175095731e-03,2.221539593886817654e-02,2.436771246325397655e-02,2.188093770979716163e-03
0.000000000000000000e+00,2.221539593886817654e-02,1.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,2.500000000000000000e-01,2.221539593886817654e-02,2.750000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,8.086996342629868212e-04,-4.943264941065894646e-03,3.596384956880487385e-03,2.221539593886817654e-02,2.221539593886817654e-02,8.086996342629868212e-04
3.750291262493265165e+00,7.029719105245058053e-02,1.000000000000000000e+00,4.250000000000000000e+00,3.750291262493265165e+00,4.250000000000000000e+00,7.029719105245058053e-02,1.900000000000000000e+01,4.250000000000000000e+00,3.750291262493265165e+00,4.897330904705112127e-03,-4.347565629716574342e-01,5.359741436482232113e-02,7.029719105245058053e-02,7.029719105245058053e-02,4.897330904705112127e-03
3.750291262493265165e+00,1.163567677515831011e-01,4.000000000000000000e+00,2.500000000000000000e-01,3.750291262493265165e+00,4.250000000000000000e+00,6.497278513277886247e-02,9.000000000000000000e+00,1.500000000000000000e+00,3.750291262493265165e+00,1.773088819457348253e-03,-6.900484228262224740e-01,1.000632665781077818e-01,2.117311441797553595e-02,1.163567677515831011e-01,1.773088819457348253e-03
1.000221403454390812e+00,1.163567677515831011e-01,4.000000000000000000e+00,2.500000000000000000e-01,1.000221403454390812e+00,1.500000000000000000e+00,5.914303186622367481e-02,5.000000000000000000e-01,8.125000000000000000e-01,1.000221403454390812e+00,-4.368737395506402943e-04,-6.900484228262224740e-01,8.506684902966717143e-02,2.117311441797553595e-02,1.163567677515831011e-01,-4.368737395506402943e-04
1.000221403454390812e+00,4.697817798622982988e-02,1.000000000000000000e+00,1.500000000000000000e+00,1.000221403454390812e+00,1.500000000000000000e+00,4.697817798622982988e-02,3.750000000000000000e+00,1.500000000000000000e+00,1.000221403454390812e+00,2.687437769474038726e-03,-1.605323632764621422e-02,1.049863659296723824e-02,4.697817798622982988e-02,4.697817798622982988e-02,2.687437769474038726e-03
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.256648675116128874e-04,-3.807802504390167542e-03,1.654014820656657956e-03,nan,3.753742225732492610e-03,-1.256648675116128874e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-8.364798760132214066e-05,-3.713036428674709732e-03,1.705291842262397035e-03,nan,4.020546522964851821e-03,-8.364798760132214066e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,5.197331122483161709e-05,-4.797485325447270466e-03,2.000039803953284484e-03,nan,4.573370695757972282e-03,5.197331122483161709e-05
2.500300039396132767e-01,2.403156530067251939e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.500300039396132767e-01,5.000000000000000000e-01,2.403156530067251939e-02,1.750000000000000000e+01,5.000000000000000000e-01,2.500300039396132767e-01,8.969079109386122583e-04,-4.797485325447270466e-03,4.544039157897819536e-03,2.403156530067251939e-02,2.403156530067251939e-02,8.969079109386122583e-04
2.500300039396132767e-01,2.403156530067251939e-02,1.000000000000000000e+00,5.000000000000000000e-01,2.500300039396132767e-01,5.000000000000000000e-01,2.403156530067251939e-02,7.500000000000000000e+00,5.000000000000000000e-01,2.500300039396132767e-01,9.076939926722336904e-04,-4.226771689247121877e-03,4.463175226490400868e-03,2.403156530067251939e-02,2.403156530067251939e-02,9.076939926722336904e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,6.179813427469385556e-05,-4.226771689247121877e-03,1.740251736781005297e-03,nan,4.271992002973012958e-03,6.179813427469385556e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.129482450408670544e-05,-5.032402288328852169e-03,1.831377445641896567e-03,nan,4.304189866290497601e-03,-2.129482450408670544e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-7.025881980520439786e-05,-5.032402288328852169e-03,1.902408384590611491e-03,nan,6.413527751440495361e-03,-7.025881980520439786e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,6.265578215732190413e-05,-3.723472516171555391e-03,1.796423472462415228e-03,nan,6.413527751440495361e-03,6.265578215732190413e-05
0.000000000000000000e+00,3.035448983356314745e-02,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.035448983356314745e-02,1.300000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00,4.353181454376644837e-04,-2.316482726902052702e-02,5.718960394602217584e-03,3.035448983356314745e-02,3.035448983356314745e-02,4.353181454376644837e-04
0.000000000000000000e+00,3.035448983356314745e-02,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,3.035448983356314745e-02,3.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.228224024576606291e-04,-2.316482726902052702e-02,5.672029397849212215e-03,3.035448983356314745e-02,3.035448983356314745e-02,3.228224024576606291e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-6.860828361266516344e-05,-3.723910333928659444e-03,1.621681082465635266e-03,nan,3.510396143250549272e-03,-6.860828361266516344e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.171236764228797411e-04,-3.723910333928659444e-03,1.660656778337934406e-03,nan,4.049899817231805699e-03,-1.171236764228797411e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.028413008384319925e-04,-3.203840762484200244e-03,1.479046100057044167e-03,nan,4.049899817231805699e-03,-1.028413008384319925e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,4.613625230591306001e-05,-3.645230642438546109e-03,1.868766926259531752e-03,nan,8.160211330087707715e-03,4.613625230591306001e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,7.535001929402513330e-05,-3.645230642438546109e-03,1.930567509288868460e-03,nan,8.160211330087707715e-03,7.535001929402513330e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-5.366051847142324922e-05,-3.078710935805861748e-03,1.363342757154712001e-03,nan,4.063700229622935201e-03,-5.366051847142324922e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-5.105619850311188392e-05,-2.780087692274835209e-03,1.178991229152107989e-03,nan,2.672854308917060884e-03,-5.105619850311188392e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-5.039380943889851385e-05,-3.009244265348376413e-03,1.213920043853857021e-03,nan,2.672854308917060884e-03,-5.039380943889851385e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-4.621086698214857538e-05,-3.009244265348376413e-03,1.024222026505644881e-03,nan,2.546373426543901974e-03,-4.621086698214857538e-05
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-2.447266094325023619e-04,-2.449700615310634877e-02,2.977037691033526494e-03,nan,2.907523743256368309e-03,-2.447266094325023619e-04
0.000000000000000000e+00,2.919529735428944006e-02,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.919529735428944006e-02,1.025000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00,4.802353855852578676e-04,-2.449700615310634877e-02,5.462735993939964001e-03,2.919529735428944006e-02,2.919529735428944006e-02,4.802353855852578676e-04
0.000000000000000000e+00,2.919529735428944006e-02,1.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,5.000000000000000000e-01,2.919529735428944006e-02,2.500000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,5.780217032968174452e-04,-1.452122642517950091e-02,4.661139734596447814e-03,2.919529735428944006e-02,2.919529735428944006e-02,5.780217032968174452e-04
nan,nan,0.000000000000000000e+00,nan,nan,nan,nan,nan,nan,nan,-1.807880435529252844e-03,-1.355796417918397889e-02,4.848988816091324115e-03,nan,3.870893901040395324e-03,-1.807880435529252844e-03
4.500495965159118761e+00,9.113886368555362827e-02,1.000000000000000000e+00,5.000000000000000000e+00,4.500495965159118761e+00,5.000000000000000000e+00,9.113886368555362827e-02,1.600000000000000000e+01,5.000000000000000000e+00,4.500495965159118761e+00,-4.539565010496986706e-03,-1.269436629558325369e-01,4.948894283577295883e-02,9.113886368555362827e-02,9.113886368555362827e-02,-4.539565010496986706e-03
