# timestamp,driver,phasic,tonic
3.375000000000000000e+00 7.156203197187460674e+00 1.301954181901354701e-02 7.143183655368447127e+00
3.437500000000000000e+00 7.154533649614856827e+00 1.282354133161334175e-02 7.141710108283243486e+00
3.500000000000000000e+00 7.152864102067046481e+00 1.261752230583912393e-02 7.140246579761207357e+00
3.562500000000000000e+00 7.151194554530942327e+00 1.240169461188056488e-02 7.138792859919061762e+00
3.625000000000000000e+00 7.149525007000354648e+00 1.217626812681604775e-02 7.137348738873538601e+00
3.687500000000000000e+00 7.147855459472379991e+00 1.194145273102176219e-02 7.135914006741358229e+00
3.750000000000000000e+00 7.146185911945629243e+00 1.169745830637669570e-02 7.134488453639252548e+00
3.812500000000000000e+00 7.144516364419462029e+00 1.144449473551567564e-02 7.133071869683946353e+00
3.875000000000000000e+00 7.142846816893573703e+00 1.118277190140748445e-02 7.131664044992166218e+00
3.937500000000000000e+00 7.141177269367809721e+00 1.091249968716923036e-02 7.130264769680640491e+00
4.000000000000000000e+00 7.139507721842107912e+00 1.063388797601660940e-02 7.128873833866091303e+00
4.062500000000000000e+00 7.137838174316444295e+00 1.034714665119373933e-02 7.127491027665250556e+00
4.125000000000000000e+00 7.136168626790787783e+00 1.005248559594651425e-02 7.126116141194841269e+00
4.187500000000000000e+00 7.134499079265141042e+00 9.750114693550138156e-03 7.124748964571590903e+00
4.250000000000000000e+00 7.132829531739494300e+00 9.440243827265604182e-03 7.123389287912228696e+00
4.312500000000000000e+00 7.131159984213850223e+00 9.123082880371669035e-03 7.122036901333478554e+00
4.375000000000000000e+00 7.129490436688201704e+00 8.798841736135543101e-03 7.120691594952066161e+00
4.437500000000000000e+00 7.127820889162549634e+00 8.467730277828877661e-03 7.119353158884720756e+00
4.500000000000000000e+00 7.126151341636896674e+00 8.129958388726876706e-03 7.118021383248169798e+00
4.562500000000000000e+00 7.124481794111244604e+00 7.785735952108296942e-03 7.116696058159136307e+00
4.625000000000000000e+00 7.122812246585588092e+00 7.435272851237684222e-03 7.115376973734350408e+00
4.687500000000000000e+00 7.121142699059932468e+00 7.078778969398236143e-03 7.114063920090534232e+00
4.750000000000000000e+00 7.119473151534281286e+00 6.716464189861603984e-03 7.112756687344419682e+00
4.812500000000000000e+00 7.117803604008630991e+00 6.348538395901215381e-03 7.111455065612729776e+00
4.875000000000000000e+00 7.116134056482986914e+00 5.975211470794050683e-03 7.110158845012192863e+00
4.937500000000000000e+00 7.114464508957345501e+00 5.596693297809984813e-03 7.108867815659535516e+00
5.000000000000000000e+00 7.112794961431707641e+00 5.213193760222445405e-03 7.107581767671485196e+00
5.062500000000000000e+00 7.111125413906069781e+00 4.824922741305748275e-03 7.106300491164764033e+00
5.125000000000000000e+00 7.109455866380432809e+00 4.432090124327991987e-03 7.105023776256104817e+00
5.187500000000000000e+00 7.107786318854793173e+00 4.034905792560827820e-03 7.103751413062232345e+00
5.250000000000000000e+00 7.106116771329149984e+00 3.633579629280347945e-03 7.102483191699869636e+00
5.312500000000000000e+00 7.104447223803501466e+00 3.228321517751986391e-03 7.101218902285749479e+00
5.375000000000000000e+00 7.102777676277850283e+00 2.819341341258940759e-03 7.099958334936591342e+00
5.437500000000000000e+00 7.101108128752197324e+00 2.406848983070197789e-03 7.098701279769127126e+00
5.500000000000000000e+00 7.099438581226536371e+00 1.991054326453856049e-03 7.097447526900082515e+00
5.562500000000000000e+00 7.097769033700878083e+00 1.572167254695777672e-03 7.096196866446182305e+00
5.625000000000000000e+00 7.096099486175224236e+00 1.150397651067613936e-03 7.094949088524156622e+00
5.687500000000000000e+00 7.094429938649565948e+00 7.259553988374634059e-04 7.093703983250728484e+00
5.750000000000000000e+00 7.092760391123920094e+00 2.990503812938527517e-04 7.092461340742626241e+00
5.812500000000000000e+00 7.091090843598269799e+00 -1.301075183057776030e-04 7.091220951116575577e+00
5.875000000000000000e+00 7.089421296072629275e+00 -5.613084166764537031e-04 7.089982604489305729e+00
5.937500000000000000e+00 7.087751748546987862e+00 -9.943424305518533401e-04 7.088746090977539716e+00
6.000000000000000000e+00 7.086082201021350002e+00 -1.428999676657660700e-03 7.087511200698007663e+00
6.062500000000000000e+00 7.084412653495711254e+00 -1.865070271720448147e-03 7.086277723767431702e+00
6.125000000000000000e+00 7.082743105970073394e+00 -2.302362919833100818e-03 7.085045468889906495e+00
6.187500000000000000e+00 7.081073558444431093e+00 -2.740760674530662300e-03 7.083814319118961755e+00
6.250000000000000000e+00 7.079404010918787904e+00 -3.180165176710048058e-03 7.082584176095497952e+00
6.312500000000000000e+00 7.077734463393146491e+00 -3.620478067266397204e-03 7.081354941460412888e+00
6.375000000000000000e+00 7.076064915867497085e+00 -4.061600987105506988e-03 7.080126516854602592e+00
6.437500000000000000e+00 7.074395368341852119e+00 -4.503435577110970200e-03 7.078898803918963090e+00
6.500000000000000000e+00 7.072725820816206266e+00 -4.945883478188584093e-03 7.077671704294394850e+00
6.562500000000000000e+00 7.071056273290555971e+00 -5.388846331237040488e-03 7.076445119621793012e+00
6.625000000000000000e+00 7.069386725764902124e+00 -5.832225777153254853e-03 7.075218951542055379e+00
6.687500000000000000e+00 7.067717178239249165e+00 -6.275923456831478120e-03 7.073993101696080643e+00
6.750000000000000000e+00 7.066047630713597094e+00 -6.719841011165961220e-03 7.072767471724763055e+00
6.812500000000000000e+00 7.064378083187939694e+00 -7.163880081063389582e-03 7.071541963269003084e+00
6.875000000000000000e+00 7.062708535662289400e+00 -7.607942307406467819e-03 7.070316477969695868e+00
6.937500000000000000e+00 7.061038988136639993e+00 -8.051929331100105003e-03 7.069090917467740098e+00
7.000000000000000000e+00 7.059369440610996804e+00 -8.495742793035887530e-03 7.067865183404032692e+00
7.062500000000000000e+00 7.057699893085353615e+00 -8.939284334117836295e-03 7.066639177419471451e+00
7.125000000000000000e+00 7.056030345559716643e+00 -9.382455595237537693e-03 7.065412801154954181e+00
7.187500000000000000e+00 7.054360798034077007e+00 -9.825158217298124441e-03 7.064185956251375131e+00
7.250000000000000000e+00 7.052691250508433818e+00 -1.026729384120272925e-02 7.062958544349636547e+00
7.312500000000000000e+00 7.051021702982787964e+00 -1.070876410784293853e-02 7.061730467090630903e+00
7.375000000000000000e+00 7.049352066029520358e+00 -1.114956008574008450e-02 7.060501626115260443e+00
7.437500000000000000e+00 7.047682475908036537e+00 -1.158944715638021705e-02 7.059271923064416754e+00
7.500000000000000000e+00 7.046012548171924017e+00 -1.202871140707895137e-02 7.058041259579002968e+00
7.562500000000000000e+00 7.044342196559457925e+00 -1.246734074045452445e-02 7.056809537299912449e+00
7.625000000000000000e+00 7.042670396301818236e+00 -1.290626156622476373e-02 7.055576657868043000e+00
7.687500000000000000e+00 7.040995790761673589e+00 -1.334673216261972328e-02 7.054342522924293313e+00
7.750000000000000000e+00 7.039315129756106515e+00 -1.379190435345378773e-02 7.053107034109560303e+00
7.812500000000000000e+00 7.037623747045549827e+00 -1.424634601919194665e-02 7.051870093064741774e+00
7.875000000000000000e+00 7.035914600917639206e+00 -1.471700051309632329e-02 7.050631601430735529e+00
7.937500000000000000e+00 7.034180920766752720e+00 -1.521054008168221117e-02 7.049391460848434932e+00
8.000000000000000000e+00 7.032419805562720505e+00 -1.572976739602172103e-02 7.048149572958742226e+00
8.062500000000000000e+00 7.030641835266633777e+00 -1.626400413591966299e-02 7.046905839402553440e+00
8.125000000000000000e+00 7.028882138534329194e+00 -1.677802328643451801e-02 7.045660161820763712e+00
8.187500000000000000e+00 7.027213430171521225e+00 -1.719901168275406178e-02 7.044412441854275286e+00
8.250000000000000000e+00 7.025750113026665744e+00 -1.741246811731134159e-02 7.043162581143977086e+00
8.312500000000000000e+00 7.024639059157657961e+00 -1.727142217311694594e-02 7.041910481330774907e+00
8.375000000000000000e+00 7.024027631474899280e+00 -1.662841258066283245e-02 7.040656044055562113e+00
8.437500000000000000e+00 7.024015996972738485e+00 -1.538317398649802215e-02 7.039399170959236507e+00
8.500000000000000000e+00 7.024604006714107562e+00 -1.353575696859099509e-02 7.038139763682698558e+00
8.562500000000000000e+00 7.025658639296193719e+00 -1.121908457064524356e-02 7.036877723866838963e+00
8.625000000000000000e+00 7.026919374054136469e+00 -8.693579098424386586e-03 7.035612953152560856e+00
8.687500000000000000e+00 7.028048816548990274e+00 -6.296536631766436187e-03 7.034345353180756710e+00
8.750000000000000000e+00 7.028716303714206859e+00 -4.358521878122800786e-03 7.033074825592329660e+00
8.812500000000000000e+00 7.028681391082850283e+00 -3.119880945322783816e-03 7.031801272028173067e+00
8.875000000000000000e+00 7.027848800685990938e+00 -2.675793443193796861e-03 7.030524594129184734e+00
8.937500000000000000e+00 7.026271515194204120e+00 -2.973178342061011392e-03 7.029244693536265132e+00
9.000000000000000000e+00 7.024108228416048760e+00 -3.853243474257084245e-03 7.027961471890305845e+00
9.062500000000000000e+00 7.021552072021018276e+00 -5.122758811192618111e-03 7.026674830832210894e+00
9.125000000000000000e+00 7.018763339036843796e+00 -6.621332966025406108e-03 7.025384672002869202e+00
9.187500000000000000e+00 7.015826519479881007e+00 -8.264377563305558283e-03 7.024090897043186565e+00
9.250000000000000000e+00 7.012748186836699205e+00 -1.004522075735891917e-02 7.022793407594058124e+00
9.312500000000000000e+00 7.009490827118533218e+00 -1.200127817784402140e-02 7.021492105296377240e+00
9.375000000000000000e+00 7.006034097725283516e+00 -1.415279406576175347e-02 7.020186891791045269e+00
9.437500000000000000e+00 7.002438007914308038e+00 -1.643966080465020241e-02 7.018877668718958240e+00
9.500000000000000000e+00 6.998885306809476958e+00 -1.867903091153699791e-02 7.017564337721013956e+00
9.562500000000000000e+00 6.995676014744788951e+00 -2.057078569331949325e-02 7.016246800438108444e+00
9.625000000000000000e+00 6.993164131504122416e+00 -2.176082700701709172e-02 7.014924958511139508e+00
9.687500000000000000e+00 6.991650609864241694e+00 -2.194810371676325644e-02 7.013598713581004951e+00
9.750000000000000000e+00 6.991266667881759211e+00 -2.100129940684336560e-02 7.012267967288602577e+00
9.812500000000000000e+00 6.991899084048750268e+00 -1.903353722607725729e-02 7.010932621274827525e+00
9.875000000000000000e+00 6.993192484107595419e+00 -1.640009307298573304e-02 7.009592577180581152e+00
9.937500000000000000e+00 6.994634893330917258e+00 -1.361284331584045049e-02 7.008247736646757708e+00
1.000000000000000000e+01 6.995692065282504757e+00 -1.120593603175201736e-02 7.006898001314256774e+00
1.006250000000000000e+01 6.995941326063567445e+00 -9.601946760405155601e-03 7.005543272823972600e+00
1.012500000000000000e+01 6.995156460329143400e+00 -9.026992487661367193e-03 7.004183452816804767e+00
1.018750000000000000e+01 6.993332499585397599e+00 -9.485943348253478291e-03 7.002818442933651077e+00
1.025000000000000000e+01 6.990662887406427828e+00 -1.078525740897795515e-02 7.001448144815405783e+00
1.031250000000000000e+01 6.987505900999389397e+00 -1.256655910358173145e-02 7.000072460102971128e+00
1.037500000000000000e+01 6.984357307728874531e+00 -1.433398270836416799e-02 6.998691290437238699e+00
1.043750000000000000e+01 6.981827737340370987e+00 -1.547680011873886485e-02 6.997304537459109852e+00
1.050000000000000000e+01 6.980596528891943819e+00 -1.531557391753768371e-02 6.995912102809481503e+00
1.056250000000000000e+01 6.981319853043068235e+00 -1.319403508618055554e-02 6.994513888129248791e+00
1.062500000000000000e+01 6.984494148639140754e+00 -8.615646420169653652e-03 6.993109795059310407e+00
1.068750000000000000e+01 6.990321147896502829e+00 -1.378577344063991461e-03 6.991699725240566821e+00
1.075000000000000000e+01 6.998635020351724023e+00 8.351440037812629669e-03 6.990283580313911393e+00
1.081250000000000000e+01 7.008941475226190043e+00 2.008021330594900178e-02 6.988861261920241041e+00
1.087500000000000000e+01 7.020551111163703339e+00 3.311843946324799504e-02 6.987432671700455344e+00
1.093750000000000000e+01 7.032733908903685993e+00 4.673619760823477520e-02 6.985997711295451218e+00
1.100000000000000000e+01 7.044780622704328366e+00 6.022434035820278808e-02 6.984556282346125577e+00
1.106250000000000000e+01 7.055914207093835877e+00 7.280592060045965042e-02 6.983108286493376227e+00
1.112500000000000000e+01 7.065083860564721263e+00 8.343017647958106409e-02 6.981653684085140199e+00
1.118750000000000000e+01 7.070795043978431949e+00 9.060237368091694776e-02 6.980192670297515001e+00
1.125000000000000000e+01 7.071157994645937528e+00 9.243249563230104826e-02 6.978725499013636480e+00
1.131250000000000000e+01 7.064271845550888607e+00 8.701942143424723497e-02 6.977252424116641372e+00
1.137500000000000000e+01 7.048898268725469762e+00 7.312456923580068491e-02 6.975773699489669077e+00
1.143750000000000000e+01 7.025191823939338498e+00 5.090224492348571772e-02 6.974289579015852780e+00
1.150000000000000000e+01 6.995172352429153584e+00 2.237203585081992685e-02 6.972800316578333657e+00
1.156250000000000000e+01 6.962668433935141010e+00 -8.637732125104768954e-03 6.971306166060245779e+00
1.162500000000000000e+01 6.932658746117403403e+00 -3.714863522732514411e-02 6.969807381344728547e+00
1.168750000000000000e+01 6.910173507771411039e+00 -5.813070854350410599e-02 6.968304216314915145e+00
1.175000000000000000e+01 6.899099022097944456e+00 -6.769790275600140461e-02 6.966796924853945860e+00
1.181250000000000000e+01 6.901251495417403348e+00 -6.403426542755319417e-02 6.965285760844956542e+00
1.187500000000000000e+01 6.915984386667903827e+00 -4.778659150317920989e-02 6.963770978171083037e+00
1.193750000000000000e+01 6.940385413674909465e+00 -2.186741704055528146e-02 6.962252830715464746e+00
1.200000000000000000e+01 6.969957755258438858e+00 9.226182897202228617e-03 6.960731572361236630e+00
1.206250000000000000e+01 6.999565628563810371e+00 4.035817157227317153e-02 6.959207456991537200e+00
1.212500000000000000e+01 7.024427327564071177e+00 6.674658907456798573e-02 6.957680738489503192e+00
1.218750000000000000e+01 7.040962045211918152e+00 8.481037447365036286e-02 6.956151670738267789e+00
1.225000000000000000e+01 7.047353780503749832e+00 9.273327288277410929e-02 6.954620507620975722e+00
1.231250000000000000e+01 7.043736783364553666e+00 9.064928034379704513e-02 6.953087503020756621e+00
1.237500000000000000e+01 7.031965973357031885e+00 8.041306253628022205e-02 6.951552910820751663e+00
1.243750000000000000e+01 7.015027065302370524e+00 6.501008039827560481e-02 6.950016984904094919e+00
1.250000000000000000e+01 6.996239169762909604e+00 4.775919060898292656e-02 6.948479979153926678e+00
1.256250000000000000e+01 6.978476588862415397e+00 3.153444140903438608e-02 6.946942147453381011e+00
1.262500000000000000e+01 6.963626367453684018e+00 1.822262376808847506e-02 6.945403743685595543e+00
1.268750000000000000e+01 6.952409714358354975e+00 8.544692624647964863e-03 6.943865021733707010e+00
1.275000000000000000e+01 6.944549747927070804e+00 2.223512446216879823e-03 6.942326235480853924e+00
1.281250000000000000e+01 6.939150755132745374e+00 -1.636883677427647399e-03 6.940787638810173021e+00
1.287500000000000000e+01 6.935104352260318628e+00 -4.145133344483298288e-03 6.939249485604801926e+00
1.293750000000000000e+01 6.931383573616115790e+00 -6.328456131757143055e-03 6.937712029747872933e+00
1.300000000000000000e+01 6.927179820051223125e+00 -8.995705071304982425e-03 6.936175525122528107e+00
1.306250000000000000e+01 6.921927764852354059e+00 -1.271246075955012600e-02 6.934640225611904185e+00
1.312500000000000000e+01 6.915309473285591757e+00 -1.779691181354170482e-02 6.933106385099133462e+00
1.318750000000000000e+01 6.907301251386909868e+00 -2.427300608044991037e-02 6.931574257467359779e+00
1.325000000000000000e+01 6.898272963188992968e+00 -3.177113341071891028e-02 6.930044096599711878e+00
1.331250000000000000e+01 6.889078487121463645e+00 -3.943766925787084432e-02 6.928516156379334490e+00
1.337500000000000000e+01 6.881056580677648249e+00 -4.593411001171165964e-02 6.926990690689359909e+00
1.343750000000000000e+01 6.875874801043392992e+00 -4.959315236953454331e-02 6.925467953412927535e+00
1.350000000000000000e+01 6.875210997844185101e+00 -4.873720058898989294e-02 6.923948198433174994e+00
1.356250000000000000e+01 6.880333355209649504e+00 -4.209832442358418803e-02 6.922431679633233692e+00
1.362500000000000000e+01 6.891681940795001182e+00 -2.923671010124806457e-02 6.920918650896249247e+00
1.368750000000000000e+01 6.908581816121077246e+00 -1.082754998427226667e-02 6.919409366105349513e+00
1.375000000000000000e+01 6.929186073031450732e+00 1.128199388777328949e-02 6.917904079143677443e+00
1.381250000000000000e+01 6.950710829474210151e+00 3.430778557984126564e-02 6.916403043894368885e+00
1.387500000000000000e+01 6.969939945376380841e+00 5.503343113582115365e-02 6.914906514240559687e+00
1.393750000000000000e+01 6.983902115679037514e+00 7.048737161364648784e-02 6.913414744065391027e+00
1.400000000000000000e+01 6.990550309207669955e+00 7.862232195567830928e-02 6.911927987251991645e+00
1.406250000000000000e+01 6.989242552919663787e+00 7.879605523615840212e-02 6.910446497683505385e+00
1.412500000000000000e+01 6.980867790227435421e+00 7.189726098436999280e-02 6.908970529243065428e+00
1.418750000000000000e+01 6.967560452303314555e+00 6.006011648950337900e-02 6.907500335813811176e+00
1.425000000000000000e+01 6.952083143971838020e+00 4.604697269295687789e-02 6.906036171278881142e+00
1.431250000000000000e+01 6.937074278978230701e+00 3.249598945682397044e-02 6.904578289521406731e+00
1.437500000000000000e+01 6.924400944612331799e+00 2.127400018780267743e-02 6.903126944424529121e+00
1.443750000000000000e+01 6.914811637938123923e+00 1.312924806673976263e-02 6.901682389871384160e+00
1.450000000000000000e+01 6.907979160730553403e+00 7.734280985443930945e-03 6.900244879745109472e+00
1.456250000000000000e+01 6.902879550644402507e+00 4.064882715559825499e-03 6.898814667928842681e+00
1.462500000000000000e+01 6.898359478149587609e+00 9.674698438697504344e-04 6.897392008305717859e+00
1.468750000000000000e+01 6.893686917508882850e+00 -2.290237249990667578e-03 6.895977154758873517e+00
1.475000000000000000e+01 6.888911854752690189e+00 -5.658506418757092149e-03 6.894570361171447281e+00
1.481250000000000000e+01 6.884922367367765972e+00 -8.249514058809026551e-03 6.893171881426574998e+00
1.487500000000000000e+01 6.883183758170074995e+00 -8.598211237320185774e-03 6.891781969407395181e+00
1.493750000000000000e+01 6.885233125888182037e+00 -5.167753108859862721e-03 6.890400878997041900e+00
1.500000000000000000e+01 6.892081984238345171e+00 3.053120159687061630e-03 6.889028864078658110e+00
1.506250000000000000e+01 6.903717530841319672e+00 1.605135230594534335e-02 6.887666178535374328e+00
1.512500000000000000e+01 6.918883751726752962e+00 3.257067547642389371e-02 6.886313076250329068e+00
1.518750000000000000e+01 6.935241875877495410e+00 5.027206477083190350e-02 6.884969811106663506e+00
1.525000000000000000e+01 6.949884090267973491e+00 6.624745328046532933e-02 6.883636636987508162e+00
1.531250000000000000e+01 6.960040016057363665e+00 7.772620828135767823e-02 6.882313807776005987e+00
1.537500000000000000e+01 6.963734179520699286e+00 8.273260216541000744e-02 6.881001577355289278e+00
1.543750000000000000e+01 6.960178621186578596e+00 8.047842157808293706e-02 6.879700199608495659e+00
1.550000000000000000e+01 6.949799860394116457e+00 7.138993197535192792e-02 6.878409928418764530e+00
1.556250000000000000e+01 6.933957887165417944e+00 5.682686949618620531e-02 6.877131017669231738e+00
1.562500000000000000e+01 6.914530525160104801e+00 3.866680391706989184e-02 6.875863721243034909e+00
1.568750000000000000e+01 6.893553249682562445e+00 1.894495665925433059e-02 6.874608293023308114e+00
1.575000000000000000e+01 6.873023658092233035e+00 -3.413288009612713836e-04 6.873364986893194306e+00
1.581250000000000000e+01 6.854848781177709682e+00 -1.728527555811343319e-02 6.872134056735823116e+00
1.587500000000000000e+01 6.840827570069567543e+00 -3.008818636476906505e-02 6.870915756434336608e+00
1.593750000000000000e+01 6.832548724980834542e+00 -3.716161489103519955e-02 6.869710339871869742e+00
1.600000000000000000e+01 6.831170226742838025e+00 -3.734783418872211769e-02 6.868518060931560143e+00
1.606250000000000000e+01 6.837143204543811414e+00 -3.019596895273135573e-02 6.867339173496542770e+00
1.612500000000000000e+01 6.850008821918420310e+00 -1.616506669792805440e-02 6.866173888616348364e+00
1.618750000000000000e+01 6.868377534171211884e+00 3.355288165153957891e-03 6.865022246006057927e+00
1.625000000000000000e+01 6.890121506158430442e+00 2.623726361128486673e-02 6.863884242547145575e+00
1.631250000000000000e+01 6.912733021976364078e+00 4.997314685528220224e-02 6.862759875121081876e+00
1.637500000000000000e+01 6.933747490556960713e+00 7.209834994761532556e-02 6.861649140609345388e+00
1.643750000000000000e+01 6.951132545974846089e+00 9.058051008144030192e-02 6.860552035893405787e+00
1.650000000000000000e+01 6.963568798696215367e+00 1.041002408414772873e-01 6.859468557854738080e+00
1.656250000000000000e+01 6.970579676167947270e+00 1.121809727931326606e-01 6.858398703374814609e+00
1.662500000000000000e+01 6.972496589373786691e+00 1.151541200386763109e-01 6.857342469335110380e+00
1.668750000000000000e+01 6.970272409671632197e+00 1.139725570545353506e-01 6.856299852617096846e+00
1.675000000000000000e+01 6.965193970202193441e+00 1.099231200999444269e-01 6.855270850102249014e+00
1.681250000000000000e+01 6.958560468458251158e+00 1.043050097862110448e-01 6.854255458672040113e+00
1.687500000000000000e+01 6.951407261930892645e+00 9.815358672295282361e-02 6.853253675207939821e+00
1.693750000000000000e+01 6.944328877989728532e+00 9.206338139830005929e-02 6.852265496591428473e+00
1.700000000000000000e+01 6.937421622804518684e+00 8.613070310054560252e-02 6.851290919703973081e+00
1.706250000000000000e+01 6.930330012285176089e+00 8.000007085812388397e-02 6.850329941427052205e+00
1.712500000000000000e+01 6.922365788520052021e+00 7.298322987791561189e-02 6.849382558642136409e+00
1.718750000000000000e+01 6.912663258167069280e+00 6.421448993637213221e-02 6.848448768230697148e+00
1.725000000000000000e+01 6.900352212242867544e+00 5.282364516865545312e-02 6.847528567074212091e+00
1.731250000000000000e+01 6.884738834137056784e+00 3.811688208290497926e-02 6.846621952054151805e+00
1.737500000000000000e+01 6.865494498586419247e+00 1.976557853442528767e-02 6.845728920051993960e+00
1.743750000000000000e+01 6.842843444268454256e+00 -2.006023680752200278e-03 6.844849467949206456e+00
1.750000000000000000e+01 6.817722372696093380e+00 -2.626121993117180864e-02 6.843983592627265189e+00
1.756250000000000000e+01 6.791856273269972988e+00 -5.127501769766951156e-02 6.843131290967642499e+00
1.762500000000000000e+01 6.767677757069427535e+00 -7.461480278238408204e-02 6.842292559851811617e+00
1.768750000000000000e+01 6.748031761483313851e+00 -9.343563467793369881e-02 6.841467396161247549e+00
1.775000000000000000e+01 6.735670602216398350e+00 -1.049851945610242865e-01 6.840655796777422637e+00
1.781250000000000000e+01 6.732634225615306889e+00 -1.072235329665049974e-01 6.839857758581811886e+00
1.787500000000000000e+01 6.739692475984042197e+00 -9.938080247184633009e-02 6.839073278455888527e+00
1.793750000000000000e+01 6.756045128452297988e+00 -8.225722482882336095e-02 6.838302353281121349e+00
1.800000000000000000e+01 6.779405147386020403e+00 -5.813983255297028307e-02 6.837544979938990686e+00
1.806250000000000000e+01 6.806460862423419300e+00 -3.034029288754602760e-02 6.836801155310965328e+00
1.812500000000000000e+01 6.833579024889321119e+00 -2.491851389199162270e-03 6.836070876278520281e+00
1.818750000000000000e+01 6.857535853591552488e+00 2.218171386842371362e-02 6.835354139723128775e+00
1.825000000000000000e+01 6.876073558918380790e+00 4.142261639211941571e-02 6.834650942526261375e+00
1.831250000000000000e+01 6.888158856320857559e+00 5.419757475146003145e-02 6.833961281569397528e+00
1.837500000000000000e+01 6.893925407958263030e+00 6.064025422425789458e-02 6.833285153734005135e+00
1.843750000000000000e+01 6.894372756387077139e+00 6.175020048551616014e-02 6.832622555901560979e+00
1.850000000000000000e+01 6.890946334342388013e+00 5.897284938884883587e-02 6.831973484953539177e+00
1.856250000000000000e+01 6.885131044263846256e+00 5.379310649243773668e-02 6.831337937771408519e+00
1.862500000000000000e+01 6.878160907933693835e+00 4.744499669704804745e-02 6.830715911236645788e+00
1.868750000000000000e+01 6.870892491284964265e+00 4.078508905424182984e-02 6.830107402230722435e+00
1.875000000000000000e+01 6.863828639816761168e+00 3.431623218164681077e-02 6.829512407635114357e+00
1.881250000000000000e+01 6.857232379821196488e+00 2.830145548990170568e-02 6.828930924331294783e+00
1.887500000000000000e+01 6.851254767960775816e+00 2.289181876004153793e-02 6.828362949200734278e+00
1.893750000000000000e+01 6.846017454412913317e+00 1.820897528800369258e-02 6.827808479124909624e+00
1.900000000000000000e+01 6.841631098805097011e+00 1.436358781980562327e-02 6.827267510985291388e+00
