# slp_min,pks_max,n_peak,dur_min,slp_max,dur_max,pks_mean,latency,dur_mean,slp_mean,pha_auc,pha_min,pha_std,pks_min,pha_max,pha_mean
1.251416754673840004e-01,2.854311951863852670e-02,6.000000000000000000e+00,3.750000000000000000e-01,1.251416754673840004e-01,3.750000000000000000e-01,1.684292521268175233e-02,2.500000000000000000e+00,3.750000000000000000e-01,1.251416754673840004e-01,1.767766698492456625e-03,-1.925649624766734291e-02,8.086118292219822770e-03,1.040334166134115890e-02,2.854311951863852670e-02,1.767766698492456625e-03
0.000000000000000000e+00,1.716913105634265690e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.555313331330765436e-02,7.062500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.051465086988891734e-04,-1.925649624766734291e-02,6.170987841617865850e-03,1.380251084384909177e-02,1.716913105634265690e-02,3.051465086988891734e-04
0.000000000000000000e+00,1.716913105634265690e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407582416611689348e-02,5.625000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.061377595937915485e-04,-1.285271871223248041e-02,5.458046625503373307e-03,1.125557675546096092e-02,1.716913105634265690e-02,-5.061377595937915485e-04
0.000000000000000000e+00,1.380276468654706434e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.252917072100401263e-02,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.374795354020062255e-04,-1.285271871223248041e-02,4.371851883765482186e-03,1.125557675546096092e-02,1.380276468654706434e-02,-2.374795354020062255e-04
6.250068917083767550e-02,2.051100648967096873e-02,2.000000000000000000e+00,1.250000000000000000e-01,6.250068917083767550e-02,1.250000000000000000e-01,1.582958455268479447e-02,1.225000000000000000e+01,1.250000000000000000e-01,6.250068917083767550e-02,1.959042591695631162e-04,-1.863633410555332048e-02,5.508644332071435494e-03,1.114816261569862021e-02,2.051100648967096873e-02,1.959042591695631162e-04
6.250068917083767550e-02,2.051100648967096873e-02,3.000000000000000000e+00,1.250000000000000000e-01,6.250068917083767550e-02,1.250000000000000000e-01,1.423578558702602061e-02,2.250000000000000000e+00,1.250000000000000000e-01,6.250068917083767550e-02,-2.757733741716311693e-04,-1.863633410555332048e-02,6.474374509114846389e-03,1.104818765570847461e-02,2.051100648967096873e-02,-2.757733741716311693e-04
0.000000000000000000e+00,2.042705151341728254e-02,2.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.573761958456287857e-02,1.375000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,3.473329236615280147e-04,-1.490962223265324127e-02,6.130630407450698809e-03,1.104818765570847461e-02,2.042705151341728254e-02,3.473329236615280147e-04
0.000000000000000000e+00,2.042705151341728254e-02,3.000000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,1.250000000000000000e-01,1.588318453789128171e-02,2.875000000000000000e+00,1.250000000000000000e-01,0.000000000000000000e+00,6.586504158008432913e-04,-1.293192190022152133e-02,6.347757094217267547e-03,1.354108743190396424e-02,2.042705151341728254e-02,6.586504158008432913e-04
0.000000000000000000e+00,1.368141466835259834e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.265864979995889872e-02,4.937500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.544660934765301876e-05,-1.293192190022152133e-02,5.785056177580922415e-03,1.151109731883925846e-02,1.368141466835259834e-02,-8.544660934765301876e-05
0.000000000000000000e+00,1.523850455072306431e-02,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.243006571877647293e-02,3.312500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140944340187410812e-04,-1.741341108854976838e-02,6.061511536301176541e-03,1.106966122480379511e-02,1.523850455072306431e-02,1.140944340187410812e-04
0.000000000000000000e+00,1.667763070735661657e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.432859882762782533e-02,4.812500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.724228213405655685e-05,-1.741341108854976838e-02,5.988518818433466798e-03,1.106966122480379511e-02,1.667763070735661657e-02,9.724228213405655685e-05
0.000000000000000000e+00,1.766693894058457559e-02,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.653885212750116906e-02,8.437500000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.545971716113925200e-04,-1.595650986320951148e-02,5.815410078796531823e-03,1.527198673456231504e-02,1.766693894058457559e-02,-1.545971716113925200e-04
