ACCX_-_max_mean,ACCY_-_max_mean,ACCZ_-_max_mean,acc_mod_-_max_mean,acc_mod_plan_-_max_mean,ACCX_-_min_mean,ACCY_-_min_mean,ACCZ_-_min_mean,acc_mod_-_min_mean,acc_mod_plan_-_min_mean,ACCX_-_max_min,ACCY_-_max_min,ACCZ_-_max_min,acc_mod_-_max_min,acc_mod_plan_-_max_min,ACCX_-_sd,ACCY_-_sd,ACCZ_-_sd,acc_mod_-_sd,acc_mod_plan_-_sd,ACCX_-_integral,ACCY_-_integral,ACCZ_-_integral,acc_mod_-_integral,acc_mod_plan_-_integral,ACCX_-_power_0.1-2.59,ACCX_-_fmax_0.1-2.59,ACCX_-_power_2.59-5.08,ACCX_-_fmax_2.59-5.08,ACCX_-_power_5.08-7.57,ACCX_-_fmax_5.08-7.57,ACCX_-_power_7.57-10.06,ACCX_-_fmax_7.57-10.06,ACCX_-_power_10.06-12.55,ACCX_-_fmax_10.06-12.55,ACCX_-_power_12.55-15.04,ACCX_-_fmax_12.55-15.04,ACCX_-_power_15.04-17.53,ACCX_-_fmax_15.04-17.53,ACCX_-_power_17.53-20.02,ACCX_-_fmax_17.53-20.02,ACCX_-_power_20.02-22.51,ACCX_-_fmax_20.02-22.51,ACCX_-_power_22.51-25.0,ACCX_-_fmax_22.51-25.0,ACCY_-_power_0.1-2.59,ACCY_-_fmax_0.1-2.59,ACCY_-_power_2.59-5.08,ACCY_-_fmax_2.59-5.08,ACCY_-_power_5.08-7.57,ACCY_-_fmax_5.08-7.57,ACCY_-_power_7.57-10.06,ACCY_-_fmax_7.57-10.06,ACCY_-_power_10.06-12.55,ACCY_-_fmax_10.06-12.55,ACCY_-_power_12.55-15.04,ACCY_-_fmax_12.55-15.04,ACCY_-_power_15.04-17.53,ACCY_-_fmax_15.04-17.53,ACCY_-_power_17.53-20.02,ACCY_-_fmax_17.53-20.02,ACCY_-_power_20.02-22.51,ACCY_-_fmax_20.02-22.51,ACCY_-_power_22.51-25.0,ACCY_-_fmax_22.51-25.0,ACCZ_-_power_0.1-2.59,ACCZ_-_fmax_0.1-2.59,ACCZ_-_power_2.59-5.08,ACCZ_-_fmax_2.59-5.08,ACCZ_-_power_5.08-7.57,ACCZ_-_fmax_5.08-7.57,ACCZ_-_power_7.57-10.06,ACCZ_-_fmax_7.57-10.06,ACCZ_-_power_10.06-12.55,ACCZ_-_fmax_10.06-12.55,ACCZ_-_power_12.55-15.04,ACCZ_-_fmax_12.55-15.04,ACCZ_-_power_15.04-17.53,ACCZ_-_fmax_15.04-17.53,ACCZ_-_power_17.53-20.02,ACCZ_-_fmax_17.53-20.02,ACCZ_-_power_20.02-22.51,ACCZ_-_fmax_20.02-22.51,ACCZ_-_power_22.51-25.0,ACCZ_-_fmax_22.51-25.0,acc_mod_-_power_0.1-2.59,acc_mod_-_fmax_0.1-2.59,acc_mod_-_power_2.59-5.08,acc_mod_-_fmax_2.59-5.08,acc_mod_-_power_5.08-7.57,acc_mod_-_fmax_5.08-7.57,acc_mod_-_power_7.57-10.06,acc_mod_-_fmax_7.57-10.06,acc_mod_-_power_10.06-12.55,acc_mod_-_fmax_10.06-12.55,acc_mod_-_power_12.55-15.04,acc_mod_-_fmax_12.55-15.04,acc_mod_-_power_15.04-17.53,acc_mod_-_fmax_15.04-17.53,acc_mod_-_power_17.53-20.02,acc_mod_-_fmax_17.53-20.02,acc_mod_-_power_20.02-22.51,acc_mod_-_fmax_20.02-22.51,acc_mod_-_power_22.51-25.0,acc_mod_-_fmax_22.51-25.0,acc_mod_plan_-_power_0.1-2.59,acc_mod_plan_-_fmax_0.1-2.59,acc_mod_plan_-_power_2.59-5.08,acc_mod_plan_-_fmax_2.59-5.08,acc_mod_plan_-_power_5.08-7.57,acc_mod_plan_-_fmax_5.08-7.57,acc_mod_plan_-_power_7.57-10.06,acc_mod_plan_-_fmax_7.57-10.06,acc_mod_plan_-_power_10.06-12.55,acc_mod_plan_-_fmax_10.06-12.55,acc_mod_plan_-_power_12.55-15.04,acc_mod_plan_-_fmax_12.55-15.04,acc_mod_plan_-_power_15.04-17.53,acc_mod_plan_-_fmax_15.04-17.53,acc_mod_plan_-_power_17.53-20.02,acc_mod_plan_-_fmax_17.53-20.02,acc_mod_plan_-_power_20.02-22.51,acc_mod_plan_-_fmax_20.02-22.51,acc_mod_plan_-_power_22.51-25.0,acc_mod_plan_-_fmax_22.51-25.0,GYRX_-_max_mean,GYRY_-_max_mean,GYRZ_-_max_mean,GYRX_-_min_mean,GYRY_-_min_mean,GYRZ_-_min_mean,GYRX_-_max_min,GYRY_-_max_min,GYRZ_-_max_min,GYRX_-_sd,GYRY_-_sd,GYRZ_-_sd,GYRX_-_integral,GYRY_-_integral,GYRZ_-_integral,GYRX_-_power_0.1-2.59,GYRX_-_fmax_0.1-2.59,GYRX_-_power_2.59-5.08,GYRX_-_fmax_2.59-5.08,GYRX_-_power_5.08-7.57,GYRX_-_fmax_5.08-7.57,GYRX_-_power_7.57-10.06,GYRX_-_fmax_7.57-10.06,GYRX_-_power_10.06-12.55,GYRX_-_fmax_10.06-12.55,GYRX_-_power_12.55-15.04,GYRX_-_fmax_12.55-15.04,GYRX_-_power_15.04-17.53,GYRX_-_fmax_15.04-17.53,GYRX_-_power_17.53-20.02,GYRX_-_fmax_17.53-20.02,GYRX_-_power_20.02-22.51,GYRX_-_fmax_20.02-22.51,GYRX_-_power_22.51-25.0,GYRX_-_fmax_22.51-25.0,GYRY_-_power_0.1-2.59,GYRY_-_fmax_0.1-2.59,GYRY_-_power_2.59-5.08,GYRY_-_fmax_2.59-5.08,GYRY_-_power_5.08-7.57,GYRY_-_fmax_5.08-7.57,GYRY_-_power_7.57-10.06,GYRY_-_fmax_7.57-10.06,GYRY_-_power_10.06-12.55,GYRY_-_fmax_10.06-12.55,GYRY_-_power_12.55-15.04,GYRY_-_fmax_12.55-15.04,GYRY_-_power_15.04-17.53,GYRY_-_fmax_15.04-17.53,GYRY_-_power_17.53-20.02,GYRY_-_fmax_17.53-20.02,GYRY_-_power_20.02-22.51,GYRY_-_fmax_20.02-22.51,GYRY_-_power_22.51-25.0,GYRY_-_fmax_22.51-25.0,GYRZ_-_power_0.1-2.59,GYRZ_-_fmax_0.1-2.59,GYRZ_-_power_2.59-5.08,GYRZ_-_fmax_2.59-5.08,GYRZ_-_power_5.08-7.57,GYRZ_-_fmax_5.08-7.57,GYRZ_-_power_7.57-10.06,GYRZ_-_fmax_7.57-10.06,GYRZ_-_power_10.06-12.55,GYRZ_-_fmax_10.06-12.55,GYRZ_-_power_12.55-15.04,GYRZ_-_fmax_12.55-15.04,GYRZ_-_power_15.04-17.53,GYRZ_-_fmax_15.04-17.53,GYRZ_-_power_17.53-20.02,GYRZ_-_fmax_17.53-20.02,GYRZ_-_power_20.02-22.51,GYRZ_-_fmax_20.02-22.51,GYRZ_-_power_22.51-25.0,GYRZ_-_fmax_22.51-25.0,MAGX_-_max_mean,MAGY_-_max_mean,MAGZ_-_max_mean,MAGX_-_min_mean,MAGY_-_min_mean,MAGZ_-_min_mean,MAGX_-_max_min,MAGY_-_max_min,MAGZ_-_max_min,MAGX_-_sd,MAGY_-_sd,MAGZ_-_sd,MAGX_-_integral,MAGY_-_integral,MAGZ_-_integral,MAGX_-_power_0.1-2.59,MAGX_-_fmax_0.1-2.59,MAGX_-_power_2.59-5.08,MAGX_-_fmax_2.59-5.08,MAGX_-_power_5.08-7.57,MAGX_-_fmax_5.08-7.57,MAGX_-_power_7.57-10.06,MAGX_-_fmax_7.57-10.06,MAGX_-_power_10.06-12.55,MAGX_-_fmax_10.06-12.55,MAGX_-_power_12.55-15.04,MAGX_-_fmax_12.55-15.04,MAGX_-_power_15.04-17.53,MAGX_-_fmax_15.04-17.53,MAGX_-_power_17.53-20.02,MAGX_-_fmax_17.53-20.02,MAGX_-_power_20.02-22.51,MAGX_-_fmax_20.02-22.51,MAGX_-_power_22.51-25.0,MAGX_-_fmax_22.51-25.0,MAGY_-_power_0.1-2.59,MAGY_-_fmax_0.1-2.59,MAGY_-_power_2.59-5.08,MAGY_-_fmax_2.59-5.08,MAGY_-_power_5.08-7.57,MAGY_-_fmax_5.08-7.57,MAGY_-_power_7.57-10.06,MAGY_-_fmax_7.57-10.06,MAGY_-_power_10.06-12.55,MAGY_-_fmax_10.06-12.55,MAGY_-_power_12.55-15.04,MAGY_-_fmax_12.55-15.04,MAGY_-_power_15.04-17.53,MAGY_-_fmax_15.04-17.53,MAGY_-_power_17.53-20.02,MAGY_-_fmax_17.53-20.02,MAGY_-_power_20.02-22.51,MAGY_-_fmax_20.02-22.51,MAGY_-_power_22.51-25.0,MAGY_-_fmax_22.51-25.0,MAGZ_-_power_0.1-2.59,MAGZ_-_fmax_0.1-2.59,MAGZ_-_power_2.59-5.08,MAGZ_-_fmax_2.59-5.08,MAGZ_-_power_5.08-7.57,MAGZ_-_fmax_5.08-7.57,MAGZ_-_power_7.57-10.06,MAGZ_-_fmax_7.57-10.06,MAGZ_-_power_10.06-12.55,MAGZ_-_fmax_10.06-12.55,MAGZ_-_power_12.55-15.04,MAGZ_-_fmax_12.55-15.04,MAGZ_-_power_15.04-17.53,MAGZ_-_fmax_15.04-17.53,MAGZ_-_power_17.53-20.02,MAGZ_-_fmax_17.53-20.02,MAGZ_-_power_20.02-22.51,MAGZ_-_fmax_20.02-22.51,MAGZ_-_power_22.51-25.0,MAGZ_-_fmax_22.51-25.0,LAB
9.006734399414064285e+00,4.422211962890626680e+00,1.129486420898437693e+01,1.570211692419017346e+01,1.124053015171622860e+01,-4.558656225585937527e+00,-1.479781977539062510e+01,-6.837828662109374456e+00,-4.954103053807057400e+00,-3.496677249995602033e+00,1.356539062500000092e+01,1.922003173828125000e+01,1.813269287109375227e+01,2.065621997799723175e+01,1.473720740171183152e+01,2.630477065256934477e+00,3.316705996045509863e+00,3.145344764630245926e+00,3.893268257485046568e+00,2.908555957831019168e+00,3.108624468950438313e-15,1.119104808822157793e-13,1.054711873393898713e-13,3.552713678800500929e-15,-1.953992523340275511e-14,4.775051867445885989e+01,2.000000000000000000e+00,6.669633952951873823e+01,5.000000000000000000e+00,4.325101105311451022e+01,6.000000000000000000e+00,5.067328838688410997e+01,8.000000000000000000e+00,2.445347538185547620e+01,1.200000000000000000e+01,1.397240155939534212e+01,1.300000000000000000e+01,1.566657751054292902e+01,1.600000000000000000e+01,9.169299220110408655e+00,1.800000000000000000e+01,4.233669025321812995e+00,2.100000000000000000e+01,7.101633799942436376e+00,2.500000000000000000e+01,9.043519184171005065e+01,2.000000000000000000e+00,5.847540345740282675e+01,4.000000000000000000e+00,5.110730911552956002e+01,7.000000000000000000e+00,4.053324378364498415e+01,8.000000000000000000e+00,3.878222060867734911e+01,1.100000000000000000e+01,3.696796692160296516e+01,1.300000000000000000e+01,2.447736377049744405e+01,1.600000000000000000e+01,1.150015488848080913e+01,1.800000000000000000e+01,1.015159183964239098e+01,2.200000000000000000e+01,6.075697241111001290e+00,2.400000000000000000e+01,7.260840859343370823e+01,2.000000000000000000e+00,3.898978972317285496e+01,3.000000000000000000e+00,5.579554670485639178e+01,7.000000000000000000e+00,3.987081755199736932e+01,9.000000000000000000e+00,4.161427816842353877e+01,1.100000000000000000e+01,3.525949877007320055e+01,1.300000000000000000e+01,2.386523969586023242e+01,1.600000000000000000e+01,2.157785745399668187e+01,2.000000000000000000e+01,2.517020631131108033e+01,2.200000000000000000e+01,1.279465321935867905e+01,2.400000000000000000e+01,1.169070940145736017e+02,2.000000000000000000e+00,6.919518778397738856e+01,4.000000000000000000e+00,4.017713415618240447e+01,7.000000000000000000e+00,3.768533487649787617e+01,8.000000000000000000e+00,3.896586268315176227e+01,1.100000000000000000e+01,3.961939866273420563e+01,1.300000000000000000e+01,2.359688823725639040e+01,1.600000000000000000e+01,1.462199811559779050e+01,1.800000000000000000e+01,1.100619017394274302e+01,2.100000000000000000e+01,6.710876380006439490e+00,2.300000000000000000e+01,7.490839182460379675e+01,2.000000000000000000e+00,4.929436108244727421e+01,3.000000000000000000e+00,3.780524791192585354e+01,7.000000000000000000e+00,2.190794191349089104e+01,1.000000000000000000e+01,3.302312364737191075e+01,1.100000000000000000e+01,2.573135377394501688e+01,1.300000000000000000e+01,1.998319646668085525e+01,1.600000000000000000e+01,2.840800753532072420e+01,1.800000000000000000e+01,2.700922804238012276e+01,2.100000000000000000e+01,9.169370884028893443e+00,2.400000000000000000e+01,8.734497070312500000e+01,1.079400634765625000e+02,1.278454589843750000e+02,-1.043054199218750000e+02,-8.206237792968750000e+01,-1.214221191406250000e+02,1.916503906250000000e+02,1.900024414062500000e+02,2.492675781250000000e+02,4.141949929281588538e+01,4.743901479935470888e+01,4.209975794529476900e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.844927419898448306e+02,2.000000000000000000e+00,8.545344699224941678e+02,4.000000000000000000e+00,3.261705180269264588e+02,7.000000000000000000e+00,4.912366154529533446e+02,8.000000000000000000e+00,4.829076785149886746e+02,1.200000000000000000e+01,5.705370180361320536e+02,1.500000000000000000e+01,3.264470341965943589e+02,1.600000000000000000e+01,2.052776052722742861e+02,2.000000000000000000e+01,1.794343684909981675e+02,2.200000000000000000e+01,1.428047602174727899e+02,2.500000000000000000e+01,1.443158097079255413e+03,1.000000000000000000e+00,1.083562963577053779e+03,3.000000000000000000e+00,4.833203267421035889e+02,6.000000000000000000e+00,4.105750380952872547e+02,8.000000000000000000e+00,2.633323880092953004e+02,1.100000000000000000e+01,2.214621790707437867e+02,1.500000000000000000e+01,1.188921060998978021e+02,1.700000000000000000e+01,1.435708613838549184e+02,2.000000000000000000e+01,1.031629071862068514e+02,2.200000000000000000e+01,1.203048833628583907e+02,2.300000000000000000e+01,1.035989109912755112e+03,1.000000000000000000e+00,1.075802543124835893e+03,3.000000000000000000e+00,4.506686512907216411e+02,6.000000000000000000e+00,5.119077536256934309e+02,8.000000000000000000e+00,2.050601846834996138e+02,1.200000000000000000e+01,7.084664030633763332e+01,1.400000000000000000e+01,6.875695659645558067e+01,1.600000000000000000e+01,9.435066185515243831e+01,1.900000000000000000e+01,8.506160582285545502e+01,2.100000000000000000e+01,4.526532732189389918e+01,2.500000000000000000e+01,2.738810999999999884e-01,9.292122000000069271e-02,1.249630199999999247e-01,-3.669549000000000283e-01,-2.122387799999992941e-01,-7.905169800000000357e-01,6.408360000000000722e-01,3.051599999999999868e-01,9.154799999999999605e-01,1.516252954206850079e-01,5.193752378013028609e-02,1.247418720820703542e-01,1.110223024625156540e-15,7.238654120556020644e-14,-1.054711873393898713e-14,5.650043991322648118e+00,1.000000000000000000e+00,2.571032552221012235e+00,3.000000000000000000e+00,1.207626934080246350e+00,6.000000000000000000e+00,1.133554595631049544e+00,1.000000000000000000e+01,8.531285378358381966e-01,1.100000000000000000e+01,7.159875633878568513e-01,1.400000000000000000e+01,6.592859706906519790e-01,1.600000000000000000e+01,7.521129617571848947e-01,1.800000000000000000e+01,7.613090067852021914e-01,2.200000000000000000e+01,5.517106536143399076e-01,2.400000000000000000e+01,1.782092814112150592e+00,1.000000000000000000e+00,9.613678233641952398e-01,3.000000000000000000e+00,5.679243455930926832e-01,7.000000000000000000e+00,3.143171657995140755e-01,9.000000000000000000e+00,5.596247176537529899e-01,1.100000000000000000e+01,4.094205452153222846e-01,1.300000000000000000e+01,4.493394052892061286e-01,1.700000000000000000e+01,2.151507374033645448e-01,1.900000000000000000e+01,1.894952465348312132e-01,2.200000000000000000e+01,2.153107704934909827e-01,2.500000000000000000e+01,2.349115767582348191e+00,1.000000000000000000e+00,1.803244010137121656e+00,4.000000000000000000e+00,1.581226651233530900e+00,6.000000000000000000e+00,1.544564980134765619e+00,9.000000000000000000e+00,1.382464476727217395e+00,1.100000000000000000e+01,1.315849899954213864e+00,1.300000000000000000e+01,1.459540713355004016e+00,1.600000000000000000e+01,1.312375955636825076e+00,1.800000000000000000e+01,1.392747244359092029e+00,2.100000000000000000e+01,1.197989130878506003e+00,2.500000000000000000e+01,0.000000000000000000e+00
1.126198059082031477e+01,3.993144213867183545e+00,2.054878857421875082e+01,1.727231242598740835e+01,2.138077509241388441e+01,-9.083710327148438068e+00,-1.492511506347656791e+01,-7.556765625000000597e+00,-4.739447866490106520e+00,-3.419038392748507960e+00,2.034569091796875284e+01,1.891825927734375057e+01,2.810555419921875142e+01,2.201176029247751487e+01,2.479981348516239592e+01,2.969423284248640993e+00,3.326453996853076411e+00,3.779864667969432546e+00,4.260450207674599810e+00,3.647508991628985786e+00,3.663735981263016583e-15,-3.836930773104541004e-13,-1.865174681370262988e-14,-9.414691248821327463e-14,-8.260059303211164661e-14,4.556512483798138646e+01,2.000000000000000000e+00,5.724367375179991768e+01,5.000000000000000000e+00,3.866161139151839166e+01,7.000000000000000000e+00,4.984510130564320463e+01,9.000000000000000000e+00,5.273347529694181191e+01,1.100000000000000000e+01,3.635840825655950681e+01,1.300000000000000000e+01,2.066526221866561741e+01,1.600000000000000000e+01,1.476125320642971417e+01,1.800000000000000000e+01,4.822966337875913112e+00,2.200000000000000000e+01,1.084476473155247334e+01,2.500000000000000000e+01,9.641461614646097189e+01,2.000000000000000000e+00,3.487101528685757756e+01,4.000000000000000000e+00,5.971692784120908470e+01,6.000000000000000000e+00,3.496880505197132294e+01,8.000000000000000000e+00,3.316989990437117086e+01,1.200000000000000000e+01,3.999055704090486785e+01,1.300000000000000000e+01,2.695266398242840467e+01,1.700000000000000000e+01,1.379269984890122380e+01,1.900000000000000000e+01,1.310714427360286471e+01,2.100000000000000000e+01,1.075586751855932199e+01,2.300000000000000000e+01,7.818331865409288639e+01,2.000000000000000000e+00,2.329094197816729306e+01,4.000000000000000000e+00,3.968878661396674090e+01,7.000000000000000000e+00,3.870515858551643618e+01,8.000000000000000000e+00,3.893304573628297760e+01,1.100000000000000000e+01,6.526483930482372386e+01,1.300000000000000000e+01,5.943303293634545525e+01,1.700000000000000000e+01,4.705729230839019550e+01,2.000000000000000000e+01,2.696314016242255462e+01,2.200000000000000000e+01,2.342325187512846796e+01,2.300000000000000000e+01,1.235435360355155723e+02,2.000000000000000000e+00,4.817567554083296955e+01,4.000000000000000000e+00,5.203503068531354359e+01,6.000000000000000000e+00,2.775018485360557463e+01,8.000000000000000000e+00,3.889876927963300091e+01,1.100000000000000000e+01,5.132394747717978589e+01,1.300000000000000000e+01,4.144701597711255658e+01,1.600000000000000000e+01,2.809287188805205560e+01,1.800000000000000000e+01,1.640425036443900453e+01,2.200000000000000000e+01,2.151026920700557810e+01,2.500000000000000000e+01,8.090956924365119107e+01,2.000000000000000000e+00,3.661133154696846503e+01,4.000000000000000000e+00,3.660775314142787806e+01,6.000000000000000000e+00,1.798619016315529962e+01,8.000000000000000000e+00,2.868110403166016198e+01,1.100000000000000000e+01,5.278437747581534722e+01,1.300000000000000000e+01,4.636942797748562839e+01,1.600000000000000000e+01,4.152651744541696388e+01,1.800000000000000000e+01,3.058899315571093069e+01,2.200000000000000000e+01,3.304506030330374955e+01,2.500000000000000000e+01,1.056347656250000000e+02,1.903289794921875000e+02,1.532885742187500000e+02,-2.251757812500000000e+02,-8.603820800781250000e+01,-1.205761718750000000e+02,3.308105468750000000e+02,2.763671875000000000e+02,2.738647460937500000e+02,5.359622988510297148e+01,4.880280744318370267e+01,4.290912694655831672e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.012870222308913526e+02,2.000000000000000000e+00,9.395155280612643764e+02,4.000000000000000000e+00,8.889634473282569616e+02,7.000000000000000000e+00,4.364919325709996087e+02,8.000000000000000000e+00,5.629181720928312416e+02,1.100000000000000000e+01,7.986088006171936513e+02,1.500000000000000000e+01,8.465466417441227804e+02,1.700000000000000000e+01,6.455964480952561644e+02,2.000000000000000000e+01,3.491596517346569044e+02,2.200000000000000000e+01,1.995887071775366621e+02,2.300000000000000000e+01,1.783569364099813356e+03,1.000000000000000000e+00,9.031964329896442223e+02,5.000000000000000000e+00,6.005712574938763737e+02,7.000000000000000000e+00,2.616561935586959748e+02,9.000000000000000000e+00,1.513119129144724013e+02,1.100000000000000000e+01,3.642580908907914363e+02,1.500000000000000000e+01,3.450041436661837224e+02,1.700000000000000000e+01,2.875492267534054349e+02,1.800000000000000000e+01,2.337034554789269691e+02,2.200000000000000000e+01,1.884332079991907278e+02,2.400000000000000000e+01,7.620479681533498706e+02,1.000000000000000000e+00,1.148960514923271148e+03,3.000000000000000000e+00,6.625871523330265518e+02,7.000000000000000000e+00,5.442960299286959298e+02,8.000000000000000000e+00,3.395257307193267025e+02,1.100000000000000000e+01,2.286264261489079388e+02,1.400000000000000000e+01,1.836356110229271223e+02,1.600000000000000000e+01,1.193297340425536390e+02,1.800000000000000000e+01,4.184330188451409782e+01,2.200000000000000000e+01,3.388311075658996430e+01,2.500000000000000000e+01,3.857222399999997720e-01,1.568522400000009753e-01,1.611244799999998478e-01,-2.169687600000002048e-01,-9.490475999999903323e-02,-1.440355200000001945e-01,6.026909999999999767e-01,2.517570000000000086e-01,3.051600000000000423e-01,1.659068791588292902e-01,6.453899534748280820e-02,7.858447708860576142e-02,-1.587618925213973853e-14,9.858780458671390079e-14,-1.454392162258955068e-14,6.495485426468270873e+00,1.000000000000000000e+00,2.519167665452001437e+00,3.000000000000000000e+00,1.228442448994639502e+00,6.000000000000000000e+00,9.934049086688853114e-01,8.000000000000000000e+00,6.432682081501038818e-01,1.100000000000000000e+01,6.425528710420572720e-01,1.300000000000000000e+01,7.745015299995992031e-01,1.600000000000000000e+01,5.336148049388899084e-01,1.800000000000000000e+01,5.391814795074630906e-01,2.200000000000000000e+01,4.337424171247482030e-01,2.400000000000000000e+01,2.473527091860737492e+00,1.000000000000000000e+00,7.313453873349052836e-01,3.000000000000000000e+00,3.071355911836599617e-01,6.000000000000000000e+00,3.464911925642565893e-01,1.000000000000000000e+01,4.966919646058393645e-01,1.200000000000000000e+01,3.299480194764300989e-01,1.300000000000000000e+01,3.905984330950844075e-01,1.600000000000000000e+01,2.091055645291929055e-01,1.900000000000000000e+01,1.632552821814790556e-01,2.200000000000000000e+01,2.435506466654560054e-01,2.500000000000000000e+01,3.296881207553802540e+00,1.000000000000000000e+00,9.892270588762827055e-01,3.000000000000000000e+00,3.953837830677559007e-01,6.000000000000000000e+00,3.727324848271447721e-01,1.000000000000000000e+01,2.856869040540812588e-01,1.200000000000000000e+01,5.466513102463738116e-01,1.400000000000000000e+01,4.548740734570887456e-01,1.700000000000000000e+01,1.935340594832305194e-01,2.000000000000000000e+01,2.704481997347648603e-01,2.100000000000000000e+01,3.032335134491711548e-01,2.400000000000000000e+01,0.000000000000000000e+00
