# timestamp,IBI
3.406250000000000000e+00 8.593750000000000000e-01
4.390625000000000000e+00 9.843750000000000000e-01
5.390625000000000000e+00 1.000000000000000000e+00
6.343750000000000000e+00 9.531250000000000000e-01
7.234375000000000000e+00 8.906250000000000000e-01
8.125000000000000000e+00 8.906250000000000000e-01
8.921875000000000000e+00 7.968750000000000000e-01
9.796875000000000000e+00 8.750000000000000000e-01
1.065625000000000000e+01 8.593750000000000000e-01
1.139062500000000000e+01 7.343750000000000000e-01
1.217187500000000000e+01 7.812500000000000000e-01
1.301562500000000000e+01 8.437500000000000000e-01
1.384375000000000000e+01 8.281250000000000000e-01
1.473437500000000000e+01 8.906250000000000000e-01
1.560937500000000000e+01 8.750000000000000000e-01
1.650000000000000000e+01 8.906250000000000000e-01
1.742187500000000000e+01 9.218750000000000000e-01
1.828125000000000000e+01 8.593750000000000000e-01
1.915625000000000000e+01 8.750000000000000000e-01
2.003125000000000000e+01 8.750000000000000000e-01
2.085937500000000000e+01 8.281250000000000000e-01
2.178125000000000000e+01 9.218750000000000000e-01
2.265625000000000000e+01 8.750000000000000000e-01
2.356250000000000000e+01 9.062500000000000000e-01
2.443750000000000000e+01 8.750000000000000000e-01
2.532812500000000000e+01 8.906250000000000000e-01
2.623437500000000000e+01 9.062500000000000000e-01
2.710937500000000000e+01 8.750000000000000000e-01
2.800000000000000000e+01 8.906250000000000000e-01
2.892187500000000000e+01 9.218750000000000000e-01
2.979687500000000000e+01 8.750000000000000000e-01
3.070312500000000000e+01 9.062500000000000000e-01
3.156250000000000000e+01 8.593750000000000000e-01
3.246875000000000000e+01 9.062500000000000000e-01
3.335937500000000000e+01 8.906250000000000000e-01
3.423437500000000000e+01 8.750000000000000000e-01
3.514062500000000000e+01 9.062500000000000000e-01
3.600000000000000000e+01 8.593750000000000000e-01
3.692187500000000000e+01 9.218750000000000000e-01
3.785937500000000000e+01 9.375000000000000000e-01
3.875000000000000000e+01 8.906250000000000000e-01
3.971875000000000000e+01 9.687500000000000000e-01
4.065625000000000000e+01 9.375000000000000000e-01
4.160937500000000000e+01 9.531250000000000000e-01
4.250000000000000000e+01 8.906250000000000000e-01
4.346875000000000000e+01 9.687500000000000000e-01
4.443750000000000000e+01 9.687500000000000000e-01
4.535937500000000000e+01 9.218750000000000000e-01
4.634375000000000000e+01 9.843750000000000000e-01
4.732812500000000000e+01 9.843750000000000000e-01
4.825000000000000000e+01 9.218750000000000000e-01
4.920312500000000000e+01 9.531250000000000000e-01
5.012500000000000000e+01 9.218750000000000000e-01
5.103125000000000000e+01 9.062500000000000000e-01
5.192187500000000000e+01 8.906250000000000000e-01
5.275000000000000000e+01 8.281250000000000000e-01
5.359375000000000000e+01 8.437500000000000000e-01
5.446875000000000000e+01 8.750000000000000000e-01
5.532812500000000000e+01 8.593750000000000000e-01
5.625000000000000000e+01 9.218750000000000000e-01
5.720312500000000000e+01 9.531250000000000000e-01
5.815625000000000000e+01 9.531250000000000000e-01
5.914062500000000000e+01 9.843750000000000000e-01
6.012500000000000000e+01 9.843750000000000000e-01
6.112500000000000000e+01 1.000000000000000000e+00
6.206250000000000000e+01 9.375000000000000000e-01
6.300000000000000000e+01 9.375000000000000000e-01
6.387500000000000000e+01 8.750000000000000000e-01
6.476562500000000000e+01 8.906250000000000000e-01
6.565625000000000000e+01 8.906250000000000000e-01
6.651562500000000000e+01 8.593750000000000000e-01
6.739062500000000000e+01 8.750000000000000000e-01
6.821875000000000000e+01 8.281250000000000000e-01
6.904687500000000000e+01 8.281250000000000000e-01
7.000000000000000000e+01 9.531250000000000000e-01
7.098437500000000000e+01 9.843750000000000000e-01
7.196875000000000000e+01 9.843750000000000000e-01
7.289062500000000000e+01 9.218750000000000000e-01
7.385937500000000000e+01 9.687500000000000000e-01
7.473437500000000000e+01 8.750000000000000000e-01
7.564062500000000000e+01 9.062500000000000000e-01
7.653125000000000000e+01 8.906250000000000000e-01
7.737500000000000000e+01 8.437500000000000000e-01
7.829687500000000000e+01 9.218750000000000000e-01
7.926562500000000000e+01 9.687500000000000000e-01
8.020312500000000000e+01 9.375000000000000000e-01
8.118750000000000000e+01 9.843750000000000000e-01
8.209375000000000000e+01 9.062500000000000000e-01
8.304687500000000000e+01 9.531250000000000000e-01
8.392187500000000000e+01 8.750000000000000000e-01
8.484375000000000000e+01 9.218750000000000000e-01
8.568750000000000000e+01 8.437500000000000000e-01
8.651562500000000000e+01 8.281250000000000000e-01
8.728125000000000000e+01 7.656250000000000000e-01
8.810937500000000000e+01 8.281250000000000000e-01
8.895312500000000000e+01 8.437500000000000000e-01
8.979687500000000000e+01 8.437500000000000000e-01
9.068750000000000000e+01 8.906250000000000000e-01
9.154687500000000000e+01 8.593750000000000000e-01
9.248437500000000000e+01 9.375000000000000000e-01
9.345312500000000000e+01 9.687500000000000000e-01
9.439062500000000000e+01 9.375000000000000000e-01
9.531250000000000000e+01 9.218750000000000000e-01
9.620312500000000000e+01 8.906250000000000000e-01
9.707812500000000000e+01 8.750000000000000000e-01
9.792187500000000000e+01 8.437500000000000000e-01
9.871875000000000000e+01 7.968750000000000000e-01
9.956250000000000000e+01 8.437500000000000000e-01
1.003906250000000000e+02 8.281250000000000000e-01
1.012812500000000000e+02 8.906250000000000000e-01
1.021875000000000000e+02 9.062500000000000000e-01
1.030312500000000000e+02 8.437500000000000000e-01
1.039375000000000000e+02 9.062500000000000000e-01
1.047968750000000000e+02 8.593750000000000000e-01
1.056875000000000000e+02 8.906250000000000000e-01
1.065625000000000000e+02 8.750000000000000000e-01
1.074531250000000000e+02 8.906250000000000000e-01
1.082812500000000000e+02 8.281250000000000000e-01
1.091250000000000000e+02 8.437500000000000000e-01
1.099531250000000000e+02 8.281250000000000000e-01
1.108125000000000000e+02 8.593750000000000000e-01
1.116562500000000000e+02 8.437500000000000000e-01
1.125625000000000000e+02 9.062500000000000000e-01
1.134843750000000000e+02 9.218750000000000000e-01
1.144218750000000000e+02 9.375000000000000000e-01
1.153281250000000000e+02 9.062500000000000000e-01
1.162187500000000000e+02 8.906250000000000000e-01
1.171250000000000000e+02 9.062500000000000000e-01
1.179843750000000000e+02 8.593750000000000000e-01
1.188906250000000000e+02 9.062500000000000000e-01
1.197968750000000000e+02 9.062500000000000000e-01
1.207031250000000000e+02 9.062500000000000000e-01
1.216406250000000000e+02 9.375000000000000000e-01
1.225000000000000000e+02 8.593750000000000000e-01
1.233750000000000000e+02 8.750000000000000000e-01
1.242343750000000000e+02 8.593750000000000000e-01
1.250781250000000000e+02 8.437500000000000000e-01
1.258593750000000000e+02 7.812500000000000000e-01
1.266718750000000000e+02 8.125000000000000000e-01
1.275000000000000000e+02 8.281250000000000000e-01
1.283593750000000000e+02 8.593750000000000000e-01
1.292656250000000000e+02 9.062500000000000000e-01
1.301718750000000000e+02 9.062500000000000000e-01
1.310781250000000000e+02 9.062500000000000000e-01
1.319687500000000000e+02 8.906250000000000000e-01
1.327500000000000000e+02 7.812500000000000000e-01
1.332343750000000000e+02 4.843750000000000000e-01
1.336875000000000000e+02 4.531250000000000000e-01
1.345625000000000000e+02 8.750000000000000000e-01
1.354375000000000000e+02 8.750000000000000000e-01
1.363593750000000000e+02 9.218750000000000000e-01
1.372187500000000000e+02 8.593750000000000000e-01
1.381562500000000000e+02 9.375000000000000000e-01
1.390781250000000000e+02 9.218750000000000000e-01
1.399218750000000000e+02 8.437500000000000000e-01
1.407343750000000000e+02 8.125000000000000000e-01
1.416093750000000000e+02 8.750000000000000000e-01
1.424687500000000000e+02 8.593750000000000000e-01
1.433437500000000000e+02 8.750000000000000000e-01
1.442812500000000000e+02 9.375000000000000000e-01
1.451718750000000000e+02 8.906250000000000000e-01
1.460937500000000000e+02 9.218750000000000000e-01
1.470781250000000000e+02 9.843750000000000000e-01
1.480312500000000000e+02 9.531250000000000000e-01
1.490156250000000000e+02 9.843750000000000000e-01
1.500000000000000000e+02 9.843750000000000000e-01
1.508906250000000000e+02 8.906250000000000000e-01
1.518125000000000000e+02 9.218750000000000000e-01
1.527031250000000000e+02 8.906250000000000000e-01
1.535468750000000000e+02 8.437500000000000000e-01
1.544687500000000000e+02 9.218750000000000000e-01
1.553750000000000000e+02 9.062500000000000000e-01
1.562968750000000000e+02 9.218750000000000000e-01
1.571093750000000000e+02 8.125000000000000000e-01
1.579062500000000000e+02 7.968750000000000000e-01
1.587031250000000000e+02 7.968750000000000000e-01
1.595625000000000000e+02 8.593750000000000000e-01
1.604531250000000000e+02 8.906250000000000000e-01
