# timestamp,driver,phasic,tonic
6.115664062500000000e+02,1.364255796544310506e+00,-2.251402631319843195e-03,1.366507199175630349e+00
6.116289062500000000e+02,1.361982116478291482e+00,-4.562723502619547844e-03,1.366544839980911030e+00
6.116914062500000000e+02,1.361089934163438375e+00,-5.493065126419338640e-03,1.366582999289857714e+00
6.117539062500000000e+02,1.361413254010925833e+00,-5.208368170723787216e-03,1.366621622181649620e+00
6.118164062500000000e+02,1.362573840690466165e+00,-4.086813044998693911e-03,1.366660653735464859e+00
6.118789062500000000e+02,1.364137495795301414e+00,-2.562543235180569923e-03,1.366700039030481983e+00
6.119414062500000000e+02,1.365737642183907141e+00,-1.002080961972851014e-03,1.366739723145879992e+00
6.120039062500000000e+02,1.367137824948277292e+00,3.581737874400747756e-04,1.366779651160837217e+00
6.120664062500000000e+02,1.368234480066474745e+00,1.414711911942090339e-03,1.366819768154532655e+00
6.121289062500000000e+02,1.369025091805832206e+00,2.165072599687123400e-03,1.366860019206145083e+00
6.121914062500000000e+02,1.369567714216300525e+00,2.667364821448359180e-03,1.366900349394852165e+00
6.122539062500000000e+02,1.369948767781635324e+00,3.008063981801534226e-03,1.366940703799833789e+00
6.123164062500000000e+02,1.370268644440770123e+00,3.287616940502724461e-03,1.366981027500267398e+00
6.123789062500000000e+02,1.370641355899078651e+00,3.620090323745772665e-03,1.367021265575332878e+00
6.124414062500000000e+02,1.371202353285102538e+00,4.140990180894421613e-03,1.367061363104208116e+00
6.125039062500000000e+02,1.372113527483424855e+00,5.012262317353410879e-03,1.367101265166071444e+00
6.125664062500000000e+02,1.373553079346943262e+00,6.412162506841179166e-03,1.367140916840102083e+00
6.126289062500000000e+02,1.375679557364590577e+00,8.499294159112213976e-03,1.367180263205478363e+00
6.126914062500000000e+02,1.378567739527418068e+00,1.134849018603900639e-02,1.367219249341379061e+00
6.127539062500000000e+02,1.382127423288888268e+00,1.486960296190531494e-02,1.367257820326982953e+00
6.128164062500000000e+02,1.386038193868860624e+00,1.874227262739225353e-02,1.367295921241468371e+00
6.128789062500000000e+02,1.389739993849635757e+00,2.240649668562100238e-02,1.367333497164014755e+00
6.129414062500000000e+02,1.392515020529231817e+00,2.514452735543248885e-02,1.367370493173799328e+00
6.130039062500000000e+02,1.393661154161072613e+00,2.625429981107108013e-02,1.367406854350001533e+00
6.130664062500000000e+02,1.392713437048356262e+00,2.527091127655567426e-02,1.367442525771800588e+00
6.131289062500000000e+02,1.389628636526702543e+00,2.215118400832838397e-02,1.367477452518374159e+00
6.131914062500000000e+02,1.384850747700522078e+00,1.733916803162061093e-02,1.367511579668901467e+00
6.132539062500000000e+02,1.379216350910315469e+00,1.167149860775529291e-02,1.367544852302560177e+00
